Alt (m);Mach number;Throttle;Power (W);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);Nominal Power (W);;;Power (kW)
2000;0.6;0.88715401;1500000;69.9124;0.97999;0.97343;1;6.1265;0.10487;0.3316857;-10;15.199;667.83;0.01902;1155.9;1501808.544;;;
2000;0.6;1.005441211;1700000;70.0212;1.0009;1.005;1.0001;6.5266;0.11904;0.3311702;-10;16.505;683.76;0.020265;1460.49;1501808.544;;;
3000;0;0.073264499;100050;208.5422;0.72524;0.449;0.9973;1.8375;0.020865;0.1111954;-10;3.8511;480.2;0.012616;225.76;1501808.544;;;
3000;0;0.219683656;300000;112.1967;0.80864;0.68511;0.99839;2.8085;0.03366;0.206681;-10;6.131;538.32;0.013317;510.1;1501808.544;;;
3000;0;0.366139426;500000;91.0774;0.858;0.80392;0.9989;3.419;0.045539;0.2546068;-10;7.7388;570.06;0.0148;772.34;1501808.544;;;
3000;0;0.512595196;700000;81.7538;0.896;0.87237;0.99924;3.9306;0.057228;0.2836435;-10;9.1496;592.35;0.016178;1044.24;1501808.544;;;
3000;0;0.659050967;900000;76.8485;0.92989;0.92589;0.99949;4.4087;0.069164;0.3017485;-10;10.504;610.92;0.017432;1341.07;1501808.544;;;
3000;0;0.805506737;1100000;74.7816;0.95817;0.96912;0.99969;4.8223;0.08226;0.3100886;-10;11.791;631.56;0.018954;1659.14;1501808.544;;;
3000;0;0.951962507;1300000;73.8928;0.98495;1.0152;0.99986;5.224;0.096061;0.3138184;-10;13.077;651.11;0.020433;2007.26;1501808.544;;;
3000;0;1.098418278;1500000;73.7152;1.0108;1.0642;1;5.6113;0.11057;0.3145746;-10;14.359;670.17;0.021898;2381.07;1501808.544;;;
3000;0.2;0.072045798;100050;206.2177;0.72227;0.4429;0.9973;1.8482;0.020632;0.1124488;-10;3.8607;480.62;0.012404;107.3;1501808.544;;;
3000;0.2;0.216036581;300010;111.2688;0.80628;0.67438;0.99839;2.8192;0.033382;0.2084046;-10;6.1414;538.85;0.013157;329.38;1501808.544;;;
3000;0.2;0.360048967;500000;90.457;0.85637;0.79652;0.9989;3.4299;0.045229;0.256353;-10;7.7505;570.79;0.014652;552.52;1501808.544;;;
3000;0.2;0.504068553;700000;81.2956;0.89377;0.86745;0.99924;3.9401;0.056907;0.2852422;-10;9.1605;593.3;0.016048;791.5;1501808.544;;;
3000;0.2;0.64808814;900000;76.4063;0.92838;0.9185;0.99949;4.4228;0.068766;0.3034949;-10;10.52;611.56;0.017277;1058.26;1501808.544;;;
3000;0.2;0.792107727;1100000;74.2963;0.95599;0.96317;0.99969;4.8444;0.081726;0.3121142;-10;11.818;631.63;0.018745;1351.05;1501808.544;;;
3000;0.2;0.936127313;1300000;73.4421;0.98246;1.007;0.99986;5.2484;0.095475;0.3157445;-10;13.107;651.04;0.020213;1674.28;1501808.544;;;
3000;0.2;1.0801469;1500000;73.2839;1.008;1.0546;1;5.6401;0.10993;0.316426;-10;14.396;669.74;0.021657;2024.83;1501808.544;;;
3000;0.4;0.205655333;300010;108.5255;0.79987;0.65174;0.99839;2.8511;0.032559;0.2136727;-10;6.1735;540.7;0.012687;146.81;1501808.544;;;
3000;0.4;0.342747464;500000;88.6079;0.852;0.77195;0.9989;3.4626;0.044304;0.2617029;-10;7.7881;572.98;0.01421;331.83;1501808.544;;;
3000;0.4;0.479846449;700000;79.8273;0.88712;0.84532;0.99924;3.9739;0.055879;0.2904886;-10;9.1984;595.65;0.015624;538.04;1501808.544;;;
3000;0.4;0.616945435;900000;75.2211;0.92098;0.89817;0.99949;4.4551;0.067699;0.3082771;-10;10.56;614.41;0.016884;774.7;1501808.544;;;
3000;0.4;0.75404442;1100000;72.8323;0.94975;0.94694;0.99969;4.9113;0.080115;0.3183882;-10;11.898;631.92;0.018125;1043.26;1501808.544;;;
3000;0.4;0.891143406;1300000;72.0944;0.97566;0.98641;0.99986;5.3205;0.093723;0.321647;-10;13.197;651.11;0.019573;1342.48;1501808.544;;;
3000;0.4;1.028242391;1500000;72.0098;1.0004;1.0288;1;5.721;0.10801;0.3220246;-10;14.5;669.34;0.020978;1671.26;1501808.544;;;
3000;0.6;0.318025696;500000;85.3065;0.84008;0.72273;0.9989;3.5217;0.042653;0.2718308;-10;7.8449;575.77;0.013457;103.65;1501808.544;;;
3000;0.6;0.445235975;700000;77.3029;0.87901;0.80801;0.99924;4.0334;0.054112;0.299975;-10;9.2645;599.46;0.014907;278.95;1501808.544;;;
3000;0.6;0.572446254;900000;73.1625;0.90963;0.86781;0.99949;4.5133;0.065846;0.3169512;-10;10.629;618.8;0.01621;486.28;1501808.544;;;
3000;0.6;0.699656532;1100000;70.8751;0.93987;0.91412;0.99969;4.9831;0.077963;0.3271804;-10;11.986;635.72;0.017384;726.74;1501808.544;;;
3000;0.6;0.826866811;1300000;69.8576;0.9655;0.95871;0.99986;5.4399;0.090815;0.3319456;-10;13.345;651.76;0.018549;1002.63;1501808.544;;;
3000;0.6;0.954077089;1500000;69.9109;0.9891;0.99497;1;5.8517;0.10487;0.3316925;-10;14.667;669.51;0.019912;1309.77;1501808.544;;;
3000;0.6;1.081287368;1700000;70.5025;1.0121;1.0333;1.0001;6.2615;0.11985;0.3289094;-10;16.015;686.81;0.021268;1659.25;1501808.544;;;
4000;0;0.078822973;100050;196.1396;0.72075;0.46276;0.9973;1.6957;0.019624;0.1182267;-10;3.5603;476.21;0.012859;217.3;1501808.544;;;
4000;0;0.236350745;300000;106.6722;0.80632;0.70995;0.99839;2.6194;0.032002;0.217385;-10;5.7281;534.08;0.013576;499.58;1501808.544;;;
4000;0;0.393917908;500000;87.3599;0.85807;0.82083;0.9989;3.2049;0.04368;0.2654414;-10;7.2732;565.59;0.015145;764.79;1501808.544;;;
4000;0;0.551485071;700000;79.0224;0.89965;0.88642;0.99924;3.713;0.055316;0.2934474;-10;8.6678;588.04;0.016555;1049.06;1501808.544;;;
4000;0;0.709052234;900000;75.3105;0.93497;0.94212;0.99949;4.164;0.067779;0.307911;-10;9.9948;610.03;0.018088;1360.3;1501808.544;;;
4000;0;0.866619397;1100000;73.9221;0.9659;0.99259;0.99969;4.579;0.081314;0.3136942;-10;11.295;632.31;0.019736;1703.45;1501808.544;;;
4000;0;1.02418656;1300000;73.5975;0.99506;1.0483;0.99986;4.9773;0.095677;0.3150778;-10;12.594;653.76;0.021359;2077.99;1501808.544;;;
4000;0.2;0.077492061;100050;194.2084;0.71797;0.45616;0.9973;1.7042;0.01943;0.1194023;-10;3.5682;476.73;0.012668;109.39;1501808.544;;;
4000;0.2;0.232367748;300010;105.8586;0.80406;0.69943;0.99839;2.6285;0.031759;0.2190557;-10;5.737;534.65;0.013426;333.15;1501808.544;;;
4000;0.2;0.387266672;500000;86.8093;0.85637;0.81339;0.9989;3.214;0.043405;0.2671249;-10;7.2829;566.35;0.015006;561.29;1501808.544;;;
4000;0.2;0.542173341;700000;78.6114;0.89729;0.8799;0.99924;3.7217;0.055028;0.2949819;-10;8.6783;588.95;0.01643;813.54;1501808.544;;;
4000;0.2;0.697080009;900000;74.8197;0.93293;0.93673;0.99949;4.1835;0.067338;0.3099308;-10;10.018;610.14;0.017886;1097.76;1501808.544;;;
4000;0.2;0.851986678;1100000;73.48;0.96365;0.98552;0.99969;4.5999;0.080828;0.3155817;-10;11.322;632.36;0.019526;1415.47;1501808.544;;;
4000;0.2;1.006893347;1300000;73.1171;0.99253;1.0389;0.99986;5.0046;0.095052;0.3171477;-10;12.625;653.28;0.02111;1764.91;1501808.544;;;
4000;0.4;0.22160585;300010;103.4089;0.79771;0.66822;0.99839;2.6566;0.031024;0.2242449;-10;5.7645;536.35;0.012976;165.19;1501808.544;;;
4000;0.4;0.369330773;500000;85.128;0.85166;0.7913;0.9989;3.2438;0.042564;0.2724006;-10;7.3154;568.55;0.01458;356.86;1501808.544;;;
4000;0.4;0.517063082;700000;77.3864;0.89086;0.86517;0.99924;3.748;0.05417;0.2996513;-10;8.711;591.88;0.016057;577.8;1501808.544;;;
4000;0.4;0.664795391;900000;73.4299;0.92749;0.91886;0.99949;4.2348;0.066087;0.3157969;-10;10.079;611.09;0.01734;834.71;1501808.544;;;
4000;0.4;0.8125277;1100000;72.1215;0.95702;0.96602;0.99969;4.6636;0.079334;0.3215259;-10;11.4;632.42;0.018902;1128.22;1501808.544;;;
4000;0.4;0.960260009;1300000;71.8751;0.98521;1.0136;0.99986;5.075;0.093438;0.3226282;-10;12.717;653.02;0.020458;1455.57;1501808.544;;;
4000;0.4;1.107992318;1500000;72.406;1.0128;1.0658;1;5.4793;0.10861;0.3202626;-10;14.055;673.37;0.022026;1828.6;1501808.544;;;
4000;0.6;0.343076712;500000;82.2098;0.84155;0.74838;0.9989;3.2964;0.041105;0.2820702;-10;7.3703;571.69;0.013855;147.14;1501808.544;;;
4000;0.6;0.480307397;700000;75.1321;0.88145;0.82836;0.99924;3.8012;0.052592;0.3086423;-10;8.7706;595.75;0.015372;337.35;1501808.544;;;
4000;0.6;0.617538082;900000;71.6175;0.91592;0.88889;0.99949;4.2844;0.064456;0.3237886;-10;10.141;615.83;0.016716;565.1;1501808.544;;;
4000;0.6;0.754768766;1100000;69.933;0.94777;0.93786;0.99969;4.763;0.076926;0.3315877;-10;11.522;633.51;0.017945;833.62;1501808.544;;;
4000;0.6;0.891999451;1300000;69.7984;0.97432;0.9807;0.99986;5.1902;0.090738;0.3322271;-10;12.863;653.24;0.019425;1139.04;1501808.544;;;
4000;0.6;1.029230136;1500000;70.4254;1.0005;1.0241;1;5.6102;0.10564;0.3292695;-10;14.227;672.65;0.020922;1491.96;1501808.544;;;
5000;0;0.085695931;100050;184.4516;0.71423;0.479;0.9973;1.5655;0.018454;0.1257183;-10;3.2928;472.16;0.013098;209.8;1501808.544;;;
5000;0;0.256959315;300000;101.5199;0.80431;0.73173;0.99839;2.4371;0.030456;0.2284176;-10;5.3424;529.45;0.013885;489.12;1501808.544;;;
5000;0;0.428265525;500000;83.9999;0.85898;0.83827;0.9989;3.0044;0.042;0.2760589;-10;6.8398;561.15;0.015536;760.33;1501808.544;;;
5000;0;0.599571734;700000;76.7732;0.90531;0.90715;0.99924;3.5129;0.053741;0.3020444;-10;8.2354;584.58;0.016998;1062.49;1501808.544;;;
5000;0;0.770877944;900000;74.2416;0.94189;0.96284;0.99949;3.9418;0.066817;0.312344;-10;9.5447;610.34;0.018838;1392.69;1501808.544;;;
5000;0;0.942184154;1100000;73.4712;0.97578;1.0243;0.99969;4.3552;0.080818;0.3156195;-10;10.857;634.61;0.020624;1761.9;1501808.544;;;
5000;0;1.113490364;1300000;74.2875;1.0084;1.0762;0.99986;4.7127;0.096574;0.3121513;-10;12.129;661.8;0.022773;2165.25;1501808.544;;;
5000;0.2;0.084153419;100050;182.9164;0.71145;0.47178;0.9973;1.5719;0.018301;0.1267734;-10;3.2987;472.82;0.012936;111.49;1501808.544;;;
5000;0.2;0.25233409;300000;100.8036;0.80212;0.72168;0.99839;2.4449;0.030242;0.2300407;-10;5.3492;530.04;0.013745;336.2;1501808.544;;;
5000;0.2;0.420556817;500000;83.5394;0.85728;0.8306;0.9989;3.0122;0.04177;0.2775807;-10;6.849;561.97;0.01541;572.26;1501808.544;;;
5000;0.2;0.588779544;700000;76.3517;0.90254;0.90005;0.99924;3.5224;0.053446;0.3037121;-10;8.2449;585.34;0.016863;842.31;1501808.544;;;
5000;0.2;0.757002271;900000;73.7782;0.93966;0.95627;0.99949;3.9602;0.0664;0.3143061;-10;9.5669;610.33;0.018633;1147.59;1501808.544;;;
5000;0.2;0.925224998;1100000;73.0398;0.97313;1.0155;0.99969;4.3769;0.080344;0.3174833;-10;10.884;634.28;0.0204;1492;1501808.544;;;
5000;0.2;1.093447725;1300000;73.7184;1.0052;1.0711;0.99986;4.7529;0.095834;0.3145611;-10;12.181;660.13;0.022409;1877.63;1501808.544;;;
5000;0.4;0.079950455;100050;178.0128;0.70311;0.45173;0.9973;1.5933;0.01781;0.1302655;-10;3.3183;474.58;0.01242;11.64;1501808.544;;;
5000;0.4;0.239739492;300010;98.6608;0.79591;0.69054;0.99839;2.4694;0.029599;0.235037;-10;5.3737;531.82;0.013319;182.27;1501808.544;;;
5000;0.4;0.399552501;500000;82.0435;0.85239;0.8087;0.9989;3.0379;0.041022;0.2826419;-10;6.8771;564.22;0.015004;383.32;1501808.544;;;
5000;0.4;0.559373502;700000;75.2107;0.89542;0.87919;0.99924;3.5479;0.052648;0.3083196;-10;8.2757;587.97;0.016489;622.4;1501808.544;;;
5000;0.4;0.719194502;900000;72.4138;0.9335;0.93908;0.99949;4.0152;0.065172;0.3202282;-10;9.6338;610.54;0.018037;903.47;1501808.544;;;
5000;0.4;0.879015503;1100000;71.7865;0.96609;0.9915;0.99969;4.4386;0.078965;0.3230264;-10;10.962;634.07;0.01977;1224.1;1501808.544;;;
5000;0.4;1.038836503;1300000;72.2299;0.99739;1.0506;0.99986;4.8546;0.093899;0.3210434;-10;12.313;656.94;0.021495;1594.98;1501808.544;;;
5000;0.6;0.223015165;300000;94.9888;0.78595;0.64733;0.99839;2.5123;0.028497;0.2441227;-10;5.4161;534.77;0.012604;23.84;1501808.544;;;
5000;0.6;0.371691942;500000;79.4442;0.84407;0.77102;0.9989;3.0847;0.039722;0.2918897;-10;6.9277;567.63;0.014308;190.16;1501808.544;;;
5000;0.6;0.520368718;700000;73.2585;0.885;0.85053;0.99924;3.5924;0.051281;0.3165356;-10;8.3288;592.33;0.015861;398.94;1501808.544;;;
5000;0.6;0.669045495;900000;70.419;0.92339;0.90852;0.99949;4.0866;0.063377;0.3292995;-10;9.722;613;0.017232;652.96;1501808.544;;;
5000;0.6;0.817722272;1100000;69.6989;0.95562;0.96087;0.99969;4.5389;0.076669;0.3327014;-10;11.087;634.33;0.018769;949.94;1501808.544;;;
5000;0.6;0.966399048;1300000;70.2836;0.98557;1.0097;0.99986;4.9693;0.091369;0.3299337;-10;12.463;656.32;0.02043;1300.64;1501808.544;;;
5000;0.6;1.115075825;1500000;71.5703;1.015;1.0645;1;5.3967;0.10736;0.3240022;-10;13.876;677.93;0.022104;1706.33;1501808.544;;;
6000;0;0.094111561;100050;173.5197;0.70566;0.4953;0.9973;1.4398;0.017361;0.1336386;-10;3.036;467.71;0.013397;202.06;1501808.544;;;
6000;0;0.282193585;300000;96.8681;0.80323;0.75034;0.99839;2.2664;0.029061;0.2393867;-10;4.9845;525.26;0.014247;480.55;1501808.544;;;
6000;0;0.470322641;500000;80.9964;0.86149;0.85019;0.9989;2.82;0.040498;0.2862958;-10;6.4442;556.89;0.01596;760.49;1501808.544;;;
6000;0;0.658451698;700000;75.2614;0.91073;0.92366;0.99924;3.3096;0.052683;0.3081119;-10;7.823;583.89;0.017687;1080.13;1501808.544;;;
6000;0;0.846580754;900000;73.5721;0.95055;0.99083;0.99949;3.7392;0.066215;0.3151865;-10;9.1455;611.82;0.019683;1437.08;1501808.544;;;
6000;0;1.034709811;1100000;73.9876;0.98801;1.0547;0.99969;4.1212;0.081386;0.3134163;-10;10.444;641.63;0.021948;1835.37;1501808.544;;;
6000;0.2;0.092194987;100050;172.2506;0.70327;0.48756;0.9973;1.4447;0.017234;0.1346232;-10;3.0404;468.43;0.013254;112.84;1501808.544;;;
6000;0.2;0.276446738;300000;96.2286;0.80089;0.74201;0.99839;2.2738;0.028869;0.2409775;-10;4.9918;525.83;0.014107;340.41;1501808.544;;;
6000;0.2;0.460744563;500000;80.5703;0.85933;0.84534;0.9989;2.8272;0.040285;0.2878098;-10;6.4526;557.73;0.015835;586.3;1501808.544;;;
6000;0.2;0.645042388;700000;74.7501;0.90868;0.91815;0.99924;3.3244;0.052325;0.3102194;-10;7.8376;583.92;0.017493;876.04;1501808.544;;;
6000;0.2;0.829340214;900000;73.1394;0.94821;0.98278;0.99949;3.757;0.065825;0.3170511;-10;9.1674;611.71;0.019474;1208.12;1501808.544;;;
6000;0.2;1.013638039;1100000;73.4833;0.98499;1.0499;0.99969;4.1551;0.080832;0.3155676;-10;10.491;640.18;0.021615;1588.28;1501808.544;;;
6000;0.4;0.087341772;100050;168.1689;0.696;0.46606;0.9973;1.4614;0.016825;0.1378907;-10;3.0555;470.36;0.012792;22.47;1501808.544;;;
6000;0.4;0.261894369;300000;94.2501;0.7943;0.71563;0.99839;2.2972;0.028275;0.2460361;-10;5.0149;527.51;0.013678;199.25;1501808.544;;;
6000;0.4;0.436490615;500000;79.2714;0.85394;0.82758;0.9989;2.8492;0.039636;0.2925259;-10;6.4775;560.18;0.015459;411.65;1501808.544;;;
6000;0.4;0.611086862;700000;73.4637;0.9019;0.90193;0.99924;3.3654;0.051425;0.3156517;-10;7.8887;584.89;0.016978;673.64;1501808.544;;;
6000;0.4;0.785683108;900000;71.8644;0.9416;0.96152;0.99949;3.809;0.064678;0.3226764;-10;9.2315;611.62;0.01887;980.53;1501808.544;;;
6000;0.4;0.960279354;1100000;72.0252;0.97788;1.0268;0.99969;4.2373;0.079228;0.3219559;-10;10.592;637.61;0.020781;1341.65;1501808.544;;;
6000;0.4;1.1348756;1300000;73.7344;1.013;1.0819;0.99986;4.609;0.095855;0.3144928;-10;11.923;667.04;0.023112;1754.94;1501808.544;;;
6000;0.6;0.242679178;300000;91.0365;0.7847;0.66467;0.99839;2.3344;0.027311;0.2547214;-10;5.0522;530.38;0.012999;54.47;1501808.544;;;
6000;0.6;0.404465297;500000;76.9694;0.84637;0.79222;0.9989;2.8905;0.038485;0.3012748;-10;6.5236;563.75;0.014793;233.64;1501808.544;;;
6000;0.6;0.566251416;700000;71.6943;0.89086;0.87095;0.99924;3.4042;0.050186;0.3234418;-10;7.9345;589.31;0.016381;464.79;1501808.544;;;
6000;0.6;0.728037534;900000;69.7506;0.93173;0.93402;0.99949;3.8961;0.062776;0.3324548;-10;9.3392;612.02;0.017904;748.19;1501808.544;;;
6000;0.6;0.889823653;1100000;70.0856;0.96644;0.98839;0.99969;4.3365;0.077094;0.330866;-10;10.721;637.14;0.019754;1087.65;1501808.544;;;
6000;0.6;1.051609772;1300000;71.4187;0.99997;1.0504;0.99986;4.7761;0.092844;0.3246899;-10;12.148;661.5;0.021601;1492.06;1501808.544;;;
7000;0;0.104153654;100050;163.5069;0.69652;0.51227;0.9973;1.3211;0.016359;0.1418224;-10;2.7957;463.46;0.013759;194.75;1501808.544;;;
7000;0;0.312304809;300000;92.6987;0.80356;0.76627;0.99839;2.1014;0.02781;0.2501539;-10;4.6434;521.22;0.014704;472.5;1501808.544;;;
7000;0;0.520508016;500000;78.5153;0.86604;0.86866;0.9989;2.653;0.039258;0.2953428;-10;6.0935;553.49;0.016442;767.98;1501808.544;;;
7000;0;0.728711222;700000;74.2266;0.91781;0.9458;0.99924;3.1245;0.051959;0.3124074;-10;7.4582;584.48;0.018477;1108.27;1501808.544;;;
7000;0;0.936914428;900000;73.6909;0.96114;1.0254;0.99949;3.5399;0.066322;0.3146785;-10;8.7869;616.76;0.020817;1495.2;1501808.544;;;
7000;0;1.145117635;1100000;75.6729;1.0068;1.0885;0.99969;3.8683;0.08324;0.3064362;-10;10.049;655.79;0.02391;1924.31;1501808.544;;;
7000;0.2;0.10201126;100020;162.5204;0.69451;0.5041;0.9973;1.3248;0.016255;0.1426832;-10;2.799;464.27;0.013634;114.02;1501808.544;;;
7000;0.2;0.305972585;300000;92.1106;0.80103;0.75925;0.99839;2.1085;0.027633;0.2517509;-10;4.6507;521.74;0.014562;344.42;1501808.544;;;
7000;0.2;0.509954308;500000;78.1228;0.86364;0.86161;0.9989;2.6598;0.039061;0.2968267;-10;6.1011;554.22;0.016317;606.42;1501808.544;;;
7000;0.2;0.713936031;700000;73.7881;0.9157;0.93933;0.99924;3.1393;0.051652;0.3142639;-10;7.4759;584.45;0.018281;919.44;1501808.544;;;
7000;0.2;0.917917755;900000;73.2173;0.9588;1.0173;0.99949;3.5628;0.065896;0.3167138;-10;8.8153;615.94;0.020551;1283.14;1501808.544;;;
7000;0.2;1.121899478;1100000;75.0706;1.003;1.0811;0.99969;3.9092;0.082578;0.3088952;-10;10.102;653.12;0.023471;1697.94;1501808.544;;;
7000;0.4;0.096220427;100050;159.1315;0.68827;0.48136;0.9973;1.3376;0.015921;0.1457218;-10;2.8107;466.44;0.013225;32.47;1501808.544;;;
7000;0.4;0.288517023;300000;90.3406;0.79402;0.73635;0.99839;2.1298;0.027102;0.2566833;-10;4.6721;523.29;0.014139;215.54;1501808.544;;;
7000;0.4;0.480861704;500000;76.9035;0.85682;0.8445;0.9989;2.6805;0.038452;0.3015327;-10;6.123;556.46;0.015942;444.25;1501808.544;;;
7000;0.4;0.673206386;700000;72.4432;0.90961;0.92175;0.99924;3.1839;0.05071;0.3200981;-10;7.5271;584.48;0.017701;731.02;1501808.544;;;
7000;0.4;0.865551068;900000;71.8425;0.95209;0.99267;0.99949;3.6251;0.064658;0.3227745;-10;8.8887;614.23;0.019824;1072.46;1501808.544;;;
7000;0.4;1.057895749;1100000;73.3334;0.99257;1.0604;0.99969;4.0209;0.080667;0.3162126;-10;10.244;646.67;0.022297;1477.94;1501808.544;;;
7000;0.6;0.266098989;300000;87.3629;0.78403;0.68962;0.99839;2.1646;0.026209;0.2654324;-10;4.7064;525.89;0.013453;83.19;1501808.544;;;
7000;0.6;0.443498315;500000;74.8919;0.84872;0.81396;0.9989;2.7163;0.037446;0.3096321;-10;6.1644;560.28;0.015318;279.87;1501808.544;;;
7000;0.6;0.620897641;700000;70.5267;0.89843;0.89312;0.99924;3.2405;0.049369;0.3287966;-10;7.5964;586.73;0.016929;538.19;1501808.544;;;
7000;0.6;0.798296966;900000;69.8741;0.94138;0.95826;0.99949;3.7087;0.062887;0.3318672;-10;8.9947;614.12;0.018843;856.87;1501808.544;;;
7000;0.6;0.975696292;1100000;71.1316;0.98031;1.0273;0.99969;4.1597;0.078245;0.3260003;-10;10.431;641.97;0.0209;1251.22;1501808.544;;;
7000;0.6;1.153095618;1300000;73.8269;1.0183;1.0876;0.99986;4.5575;0.095975;0.3140989;-10;11.85;673.6;0.023402;1710.5;1501808.544;;;
8000;0;0.115944884;100050;154.4318;0.68645;0.529;0.9973;1.2075;0.015451;0.1501565;-10;2.5686;459.38;0.014218;187.62;1501808.544;;;
8000;0;0.347660822;300000;88.944;0.80439;0.78262;0.99839;1.9486;0.026683;0.2607138;-10;4.3297;517.51;0.015215;466.82;1501808.544;;;
8000;0;0.579434704;500000;76.5035;0.87337;0.88736;0.9989;2.4965;0.038252;0.3031096;-10;5.7721;551.29;0.017025;780.5;1501808.544;;;
8000;0;0.811208585;700000;73.7093;0.92654;0.97545;0.99924;2.9523;0.051597;0.3145997;-10;7.1327;586.92;0.019419;1145.95;1501808.544;;;
8000;0;1.042982466;900000;74.9606;0.97803;1.0534;0.99949;3.3224;0.067465;0.3093484;-10;8.4358;628.51;0.022562;1564.83;1501808.544;;;
8000;0.2;0.11355382;100050;153.5778;0.68479;0.52055;0.9973;1.2102;0.015365;0.1509914;-10;2.571;460.26;0.014107;114.86;1501808.544;;;
8000;0.2;0.340491215;300000;88.421;0.80223;0.77598;0.99839;1.955;0.026526;0.2622558;-10;4.3365;518.04;0.015076;349.81;1501808.544;;;
8000;0.2;0.567485359;500000;76.1001;0.87027;0.882;0.9989;2.5049;0.03805;0.3047162;-10;5.7817;551.74;0.016878;630.98;1501808.544;;;
8000;0.2;0.794479502;700000;73.2535;0.92461;0.96789;0.99924;2.9691;0.051277;0.3165574;-10;7.1528;586.46;0.019189;970.75;1501808.544;;;
8000;0.2;1.021473646;900000;74.3795;0.97446;1.0459;0.99949;3.3552;0.066942;0.311765;-10;8.4777;626.24;0.022169;1372.08;1501808.544;;;
8000;0.4;0.10708208;100050;150.8243;0.67955;0.49673;0.9973;1.2199;0.01509;0.153748;-10;2.5797;462.59;0.013745;41.53;1501808.544;;;
8000;0.4;0.321085698;300000;86.8262;0.79485;0.75524;0.99839;1.9748;0.026048;0.2670729;-10;4.3569;519.51;0.014656;232.24;1501808.544;;;
8000;0.4;0.53514283;500000;74.9696;0.86242;0.86321;0.9989;2.5266;0.037485;0.3093112;-10;5.8066;553.54;0.016484;481.31;1501808.544;;;
8000;0.4;0.749199961;700000;72.0023;0.91814;0.94627;0.99924;3.0134;0.050402;0.3220584;-10;7.2066;586;0.018584;796.77;1501808.544;;;
8000;0.4;0.963257093;900000;72.7926;0.96519;1.0305;0.99949;3.4422;0.065513;0.3185617;-10;8.5889;621.25;0.021147;1184.56;1501808.544;;;
8000;0.4;1.177314225;1100000;76.1634;1.0155;1.1006;0.99969;3.7807;0.08378;0.3044631;-10;9.9178;664.75;0.024622;1640.7;1501808.544;;;
8000;0.6;0.294348509;300000;84.1358;0.78421;0.71632;0.99839;2.0082;0.025241;0.2756133;-10;4.3912;521.91;0.013965;111.71;1501808.544;;;
8000;0.6;0.490580848;500000;73.149;0.85238;0.83705;0.9989;2.5595;0.036575;0.3170096;-10;5.8447;557.29;0.015878;329.03;1501808.544;;;
8000;0.6;0.686813187;700000;69.9562;0.9085;0.91818;0.99924;3.0831;0.048969;0.331478;-10;7.2898;586.15;0.017651;618.26;1501808.544;;;
8000;0.6;0.883045526;900000;70.6399;0.95397;0.99282;0.99949;3.5462;0.063576;0.3282696;-10;8.7183;618.15;0.019927;986.99;1501808.544;;;
8000;0.6;1.079277865;1100000;73.401;0.99802;1.0665;0.99969;3.9688;0.080741;0.3159211;-10;10.166;653.22;0.022611;1441.44;1501808.544;;;
0;0;0.066620056;100050;253.0499;0.74197;0.41333;0.9973;2.2488;0.025318;0.0916378;0;4.7697;506.06;0.012509;247.81;1501808.544;;;
0;0;0.199853509;300140;133.1293;0.83126;0.63369;0.99839;3.3535;0.039958;0.1741835;0;7.4259;569.84;0.013239;540.36;1501808.544;;;
0;0;0.33304701;500170;105.2993;0.87441;0.75704;0.9989;4.0465;0.052668;0.2202193;0;9.2512;602.16;0.014462;798.87;1501808.544;;;
0;0;0.466220535;700170;92.6377;0.90455;0.83585;0.99924;4.5913;0.064862;0.2503184;0;10.771;624.82;0.015697;1050.05;1501808.544;;;
0;0;0.599520575;900360;85.374;0.93194;0.88946;0.99949;5.0668;0.076867;0.2716159;0;12.146;642.66;0.016856;1304.93;1501808.544;;;
0;0;0.732787322;1100500;80.7831;0.95816;0.92946;0.99969;5.5131;0.088905;0.2870519;0;13.458;657.55;0.017918;1572.92;1501808.544;;;
0;0;0.865827673;1300300;77.9225;0.98029;0.96686;0.99986;5.9396;0.10132;0.2975895;0;14.746;671.52;0.018954;1859.32;1501808.544;;;
0;0;0.999134372;1500500;76.2964;0.99978;0.99967;1;6.3258;0.11448;0.3039321;0;15.986;686.39;0.020109;2158.66;1501808.544;;;
0;0;1;1501808.544;76.29080698;0.999906977;0.999870652;1.000000657;6.328237664;0.114570369;0.303954631;0;15.99408392;686.4866785;0.02011667;2160.750187;1501808.544;;;
0;0;1.131708616;1699600;75.4454;1.0191;1.0302;1.0001;6.6967;0.12823;0.3073603;0;17.216;701.1;0.021276;2476.69;1501808.544;;;
0;0.2;0.065349445;100050;249.3465;0.73792;0.40823;0.9973;2.2654;0.024947;0.0929988;0;4.7847;506.38;0.012236;94.64;1501808.544;;;
0;0.2;0.195956891;300010;132.0879;0.8294;0.62338;0.99839;3.3637;0.039628;0.1755568;0;7.4359;570.84;0.01309;312.33;1501808.544;;;
0;0.2;0.326583932;500000;104.4435;0.87165;0.74578;0.9989;4.0617;0.052222;0.2220238;0;9.2665;602.75;0.014286;524.05;1501808.544;;;
0;0.2;0.457217505;700000;91.9842;0.90282;0.82748;0.99924;4.606;0.064389;0.252097;0;10.787;625.62;0.015533;738.37;1501808.544;;;
