Alt (m);Mach number;Throttle;Power (kW);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);Nominal Power (W);;;Power (kW)
5000;0.4;0.796728103;1500000;63.9231;0.95288;0.95738;0.99949;4.5397;0.095885;0.3627629;0;11.994;676.61;0.02347;1127.28;2500700;;;
5000;0.4;0.902958517;1700000;63.7255;0.97398;0.99119;0.99961;4.8483;0.10833;0.3638878;0;13.044;693.07;0.02483;1373.47;2500700;;;
5000;0.4;1.009188931;1900000;63.7959;0.99413;1.0273;0.99973;5.1521;0.12121;0.3634865;0;14.096;708.77;0.026144;1638.92;2500700;;;
5000;0.6;0.248259769;500020;80.0424;0.79548;0.6272;0.99839;2.6854;0.040023;0.2897081;0;6.3657;589.31;0.016559;24.43;2500700;;;
5000;0.6;0.347549774;700000;71.8966;0.83396;0.71637;0.99873;3.1251;0.050328;0.3225315;0;7.6035;613.05;0.017894;142;2500700;;;
5000;0.6;0.44684971;900000;67.5979;0.86805;0.79056;0.99898;3.5154;0.060838;0.3430421;0;8.754;633.24;0.019229;282.41;2500700;;;
5000;0.6;0.546149645;1100000;65.0641;0.89395;0.84452;0.99918;3.8887;0.071571;0.3564013;0;9.876;650.41;0.02045;445.8;2500700;;;
5000;0.6;0.64544958;1300000;63.4881;0.91932;0.89023;0.99935;4.2481;0.082535;0.3652482;0;10.978;665.84;0.021588;630.15;2500700;;;
5000;0.6;0.744749516;1500000;62.5264;0.94309;0.92504;0.99949;4.61;0.09379;0.3708663;0;12.091;679.32;0.022606;838.32;2500700;;;
5000;0.6;0.844049451;1700000;62.19;0.9635;0.96204;0.99961;4.9487;0.10572;0.3728721;0;13.184;693.5;0.023738;1067.89;2500700;;;
5000;0.6;0.943349387;1900000;62.3376;0.98293;0.99191;0.99973;5.2588;0.11844;0.3719893;0;14.248;708.88;0.025026;1316.88;2500700;;;
5000;0.6;1.042649322;2100000;62.7056;1.0017;1.0238;0.99983;5.5651;0.13168;0.3698063;0;15.319;723.77;0.026292;1590.74;2500700;;;
6000;0;0.061132836;100050;181.6984;0.65653;0.37746;0.99679;1.2007;0.018178;0.1276232;0;2.7251;483.92;0.016823;136.49;2500700;;;
6000;0;0.183319076;300020;98.589;0.75964;0.60856;0.99788;1.9582;0.029579;0.2352081;0;4.5676;545.59;0.016784;335.74;2500700;;;
6000;0;0.305511426;500000;80.398;0.81401;0.74348;0.99839;2.4611;0.040199;0.2884269;0;5.922;578.47;0.018148;531.66;2500700;;;
6000;0;0.427715997;700000;72.566;0.8549;0.8226;0.99873;2.8786;0.050796;0.3195565;0;7.1123;602.72;0.019613;738.77;2500700;;;
6000;0;0.549920567;900000;68.3464;0.8897;0.87761;0.99898;3.2688;0.061512;0.3392853;0;8.2554;622.1;0.020909;967.24;2500700;;;
6000;0;0.672125137;1100000;66.0506;0.92112;0.92762;0.99918;3.6278;0.072656;0.3510785;0;9.3517;640.58;0.022259;1214.14;2500700;;;
6000;0;0.794329708;1300000;65.1315;0.94754;0.96963;0.99935;3.9461;0.084671;0.3560324;0;10.405;660.65;0.02385;1478.4;2500700;;;
6000;0;0.916534278;1500000;64.8369;0.97251;1.0154;0.99949;4.2557;0.097255;0.3576501;0;11.461;679.68;0.025392;1765.89;2500700;;;
6000;0;1.038738849;1700000;64.9743;0.99661;1.0621;0.99961;4.5496;0.11046;0.3568939;0;12.501;698.59;0.026976;2071.8;2500700;;;
6000;0.2;0.060202178;100050;180.3665;0.65182;0.37231;0.99679;1.2059;0.018045;0.1285656;0;2.7302;484.38;0.016626;60.5;2500700;;;
6000;0.2;0.180528311;300020;98.0865;0.75794;0.59867;0.99788;1.9626;0.029428;0.2364131;0;4.5723;546.46;0.016661;211.95;2500700;;;
6000;0.2;0.300860461;500000;79.9684;0.8116;0.73431;0.99839;2.4675;0.039984;0.2899761;0;5.9274;579.12;0.018009;375.97;2500700;;;
6000;0.2;0.421204645;700000;72.2725;0.85321;0.81529;0.99873;2.8852;0.050591;0.3208543;0;7.1228;603.6;0.019483;557.59;2500700;;;
6000;0.2;0.54154883;900000;68.0712;0.88748;0.87146;0.99898;3.2745;0.061264;0.3406571;0;8.2606;623.13;0.020794;760.48;2500700;;;
6000;0.2;0.661893014;1100000;65.7078;0.91913;0.92231;0.99918;3.6436;0.072279;0.35291;0;9.3726;640.69;0.022048;986.74;2500700;;;
6000;0.2;0.782237198;1300000;64.8093;0.9453;0.96283;0.99935;3.9629;0.084252;0.3578027;0;10.427;660.63;0.02363;1231.33;2500700;;;
6000;0.2;0.902581383;1500000;64.5068;0.96997;1.0066;0.99949;4.2744;0.09676;0.3594804;0;11.482;679.48;0.025161;1498.78;2500700;;;
6000;0.2;1.022925567;1700000;64.6039;0.9938;1.0532;0.99961;4.5766;0.10983;0.35894;0;12.534;697.75;0.026672;1788.34;2500700;;;
6000;0.4;0.172742976;300020;96.7628;0.75425;0.56921;0.99788;1.9716;0.029031;0.2396471;0;4.5818;549.66;0.016361;87.46;2500700;;;
6000;0.4;0.287885767;500000;78.8083;0.80547;0.70202;0.99839;2.4862;0.039404;0.2942447;0;5.9503;581.3;0.01761;220.1;2500700;;;
6000;0.4;0.403040074;700000;71.2764;0.84847;0.79221;0.99873;2.9057;0.049894;0.3253381;0;7.1467;606.11;0.019082;375.15;2500700;;;
6000;0.4;0.51819438;900000;67.285;0.88093;0.85521;0.99898;3.2929;0.060557;0.3446376;0;8.2853;626.17;0.020437;554.11;2500700;;;
6000;0.4;0.633348687;1100000;64.9305;0.9118;0.90131;0.99918;3.6696;0.071424;0.3571346;0;9.4083;643.12;0.02163;758.2;2500700;;;
6000;0.4;0.748502994;1300000;63.854;0.93902;0.94502;0.99935;4.0126;0.08301;0.3631555;0;10.495;660.83;0.02299;985.48;2500700;;;
6000;0.4;0.863657301;1500000;63.6002;0.96318;0.98374;0.99949;4.3283;0.0954;0.3646046;0;11.557;679.42;0.024496;1234.8;2500700;;;
6000;0.4;0.978811608;1700000;63.7158;0.98607;1.0256;0.99961;4.638;0.10832;0.3639434;0;12.62;697.09;0.025956;1507.64;2500700;;;
6000;0.4;1.093965914;1900000;64.1717;1.0087;1.0698;0.99973;4.9386;0.12193;0.3613575;0;13.687;714.62;0.02744;1807.52;2500700;;;
6000;0.6;0.269314877;500010;76.8442;0.7962;0.65463;0.99839;2.5155;0.038423;0.3017655;0;5.9831;585.14;0.016971;60.83;2500700;;;
6000;0.6;0.377033287;700000;69.6183;0.83821;0.74913;0.99873;2.941;0.048733;0.3330865;0;7.1897;609.85;0.018411;189.89;2500700;;;
6000;0.6;0.484757083;900000;65.8947;0.87235;0.81752;0.99898;3.3291;0.059305;0.3519092;0;8.3332;630.59;0.019794;345.42;2500700;;;
6000;0.6;0.592480879;1100000;63.7631;0.90116;0.87243;0.99918;3.702;0.070139;0.3636733;0;9.4542;648.39;0.021052;526.51;2500700;;;
6000;0.6;0.700204675;1300000;62.5247;0.92855;0.91293;0.99935;4.072;0.081282;0.3708763;0;10.577;663.8;0.022181;733.86;2500700;;;
6000;0.6;0.807928471;1500000;62.1022;0.95283;0.95432;0.99949;4.4178;0.093153;0.3733993;0;11.681;679.8;0.02343;966.03;2500700;;;
6000;0.6;0.915652268;1700000;62.2951;0.97489;0.98879;0.99961;4.7344;0.1059;0.3722431;0;12.758;697.07;0.024857;1222.52;2500700;;;
6000;0.6;1.023376064;1900000;62.774;0.99615;1.0259;0.99973;5.0482;0.11927;0.3694035;0;13.847;713.72;0.026254;1507.94;2500700;;;
7000;0;0.067152158;100050;171.8028;0.65049;0.39038;0.99679;1.0959;0.017188;0.1349741;0;2.5054;481.63;0.017427;131.4;2500700;;;
7000;0;0.201369219;300020;93.7737;0.75726;0.63213;0.99788;1.8223;0.028134;0.2472862;0;4.2639;541.76;0.017155;331.13;2500700;;;
7000;0;0.335592993;500000;77.2732;0.81703;0.76674;0.99839;2.3036;0.038637;0.3000902;0;5.5684;575.38;0.018636;531.41;2500700;;;
7000;0;0.46983019;700000;70.2581;0.8587;0.84357;0.99873;2.7159;0.049181;0.3300537;0;6.7426;599.53;0.02012;749.61;2500700;;;
7000;0;0.604067387;900000;66.6605;0.89768;0.90314;0.99898;3.1061;0.059994;0.3478659;0;7.884;619.82;0.021462;994.65;2500700;;;
7000;0;0.738304584;1100000;65.2225;0.9297;0.9511;0.99918;3.4382;0.071745;0.3555356;0;8.9541;642.36;0.023186;1256.66;2500700;;;
7000;0;0.872541781;1300000;64.7557;0.95853;1.0029;0.99935;3.756;0.084182;0.3580986;0;10.018;664.03;0.024903;1544.36;2500700;;;
7000;0;1.006778978;1500000;64.9838;0.98641;1.0536;0.99949;4.0482;0.097476;0.3568416;0;11.059;686.36;0.026755;1853.16;2500700;;;
7000;0.2;0.06585703;100050;170.6855;0.64621;0.38492;0.99679;1.1002;0.017077;0.1358577;0;2.5096;482.13;0.017246;62.97;2500700;;;
7000;0.2;0.197485519;300020;93.3093;0.7555;0.62385;0.99788;1.8265;0.027995;0.2485169;0;4.2685;542.59;0.01703;217.46;2500700;;;
7000;0.2;0.32912059;500000;76.9037;0.81456;0.75871;0.99839;2.3096;0.038452;0.3015321;0;5.5752;576.05;0.018499;387.92;2500700;;;
7000;0.2;0.460768826;700000;69.9539;0.85694;0.83867;0.99873;2.7216;0.048968;0.3314888;0;6.7477;600.5;0.019998;580.08;2500700;;;
7000;0.2;0.592417062;900000;66.4049;0.895;0.89627;0.99898;3.113;0.059764;0.3492052;0;7.8932;620.67;0.021332;801.53;2500700;;;
7000;0.2;0.724065298;1100000;64.9023;0.92751;0.94458;0.99918;3.4534;0.071393;0.3572897;0;8.9745;642.33;0.02297;1044.39;2500700;;;
7000;0.2;0.855713533;1300000;64.4551;0.95615;0.99439;0.99935;3.7721;0.083792;0.3597686;0;10.04;663.93;0.024682;1312.63;2500700;;;
7000;0.2;0.987361769;1500000;64.5958;0.98329;1.0475;0.99949;4.0776;0.096894;0.3589854;0;11.1;684.94;0.026403;1606.69;2500700;;;
7000;0.2;1.119010005;1700000;65.5603;1.0123;1.0854;0.99961;4.3258;0.11145;0.3537037;0;12.097;710.35;0.028627;1918.98;2500700;;;
7000;0.4;0.188348296;300020;92.0002;0.75106;0.59395;0.99788;1.8373;0.027602;0.2520529;0;4.2799;545.28;0.016693;103.14;2500700;;;
7000;0.4;0.3138929;500000;75.796;0.80766;0.73294;0.99839;2.3277;0.037898;0.3059388;0;5.5961;578.05;0.01809;243.84;2500700;;;
7000;0.4;0.43945006;700000;69.1099;0.85192;0.81613;0.99873;2.7392;0.048377;0.3355369;0;6.7718;603.1;0.019623;411.1;2500700;;;
7000;0.4;0.56500722;900000;65.6644;0.888;0.87442;0.99898;3.1299;0.059098;0.3531433;0;7.9131;623.52;0.020985;607.62;2500700;;;
7000;0.4;0.690564379;1100000;63.934;0.9215;0.92763;0.99918;3.4974;0.070327;0.3627011;0;9.0303;642.56;0.022349;832.33;2500700;;;
7000;0.4;0.816121539;1300000;63.5199;0.94934;0.9716;0.99935;3.8207;0.082576;0.3650656;0;10.101;663.69;0.024023;1081.49;2500700;;;
7000;0.4;0.941678699;1500000;63.6511;0.97562;1.0196;0.99949;4.1369;0.095477;0.364313;0;11.177;683.72;0.025653;1359.31;2500700;;;
7000;0.4;1.067235859;1700000;64.3373;1.0017;1.0683;0.99961;4.4352;0.10937;0.3604276;0;12.253;704.5;0.0274;1669.32;2500700;;;
7000;0.6;0.293559561;500020;73.9939;0.79819;0.67761;0.99839;2.3554;0.036998;0.3133898;0;5.6267;581.51;0.017454;96.91;2500700;;;
7000;0.6;0.410966947;700000;67.5861;0.84382;0.77815;0.99873;2.7714;0.047311;0.343102;0;6.8108;607.08;0.018969;238.91;2500700;;;
7000;0.6;0.528386074;900000;64.4399;0.87803;0.84503;0.99898;3.1601;0.057996;0.3598539;0;7.9544;628.34;0.020394;412.42;2500700;;;
7000;0.6;0.645805202;1100000;62.7244;0.90991;0.89471;0.99918;3.5411;0.068997;0.3696958;0;9.0928;646.29;0.02165;616.12;2500700;;;
7000;0.6;0.763224329;1300000;62.0453;0.93918;0.94261;0.99935;3.8995;0.080659;0.3737417;0;10.21;664.03;0.022986;847.63;2500700;;;
7000;0.6;0.880643457;1500000;62.2516;0.96455;0.98237;0.99949;4.2234;0.093377;0.3725033;0;11.3;683.6;0.024571;1109.05;2500700;;;
7000;0.6;0.998062584;1700000;62.8725;0.98888;1.0259;0.99961;4.5444;0.10688;0.3688245;0;12.406;702.39;0.026133;1405.17;2500700;;;
7000;0.6;1.115481712;1900000;63.8201;1.013;1.0729;0.99973;4.8611;0.12126;0.3633486;0;13.532;721.17;0.027723;1736.41;2500700;;;
8000;0;0.074558462;100050;162.9057;0.64241;0.40384;0.99679;0.99543;0.016298;0.1423458;0;2.2975;479.86;0.018192;126.4;2500700;;;
8000;0;0.223578508;300020;89.3525;0.75549;0.65639;0.99788;1.6933;0.026808;0.259522;0;3.9779;538.01;0.017591;327.24;2500700;;;
8000;0;0.372606006;500000;74.4896;0.82043;0.78832;0.99839;2.1561;0.037245;0.3113045;0;5.2401;572.42;0.019193;533.86;2500700;;;
8000;0;0.521648409;700000;68.301;0.86521;0.86291;0.99873;2.5683;0.047811;0.3395107;0;6.4099;597.01;0.020684;767.04;2500700;;;
8000;0;0.670690812;900000;65.5659;0.90651;0.92466;0.99898;2.9395;0.059009;0.3536738;0;7.5292;620.53;0.022305;1027.31;2500700;;;
8000;0;0.819733214;1100000;64.7631;0.94041;0.98296;0.99918;3.2654;0.071239;0.3580578;0;8.6019;645.64;0.024241;1311.58;2500700;;;
8000;0;0.968775617;1300000;64.9622;0.97265;1.0405;0.99935;3.5635;0.084451;0.3569603;0;9.6524;671.41;0.026334;1621.64;2500700;;;
8000;0;1.117818019;1500000;66.1576;1.0072;1.0876;0.99949;3.8033;0.099236;0.3505104;0;10.641;701.87;0.028991;1950.39;2500700;;;
8000;0.2;0.073125274;100050;161.9686;0.63857;0.39805;0.99679;0.99882;0.016204;0.1431693;0;2.3008;480.39;0.018026;65.09;2500700;;;
8000;0.2;0.219280807;300020;88.9568;0.75376;0.64444;0.99788;1.6967;0.026689;0.2606763;0;3.9814;538.75;0.017478;223.06;2500700;;;
8000;0.2;0.365443649;500000;74.1586;0.81898;0.78065;0.99839;2.1611;0.037079;0.3126939;0;5.2454;573.22;0.019067;401.22;2500700;;;
8000;0.2;0.511621108;700000;68.0359;0.86279;0.8559;0.99873;2.574;0.047625;0.3408336;0;6.4171;597.8;0.020558;609.42;2500700;;;
8000;0.2;0.657798567;900000;65.2568;0.90463;0.91899;0.99898;2.9514;0.058731;0.3553487;0;7.5449;620.68;0.02211;848.01;2500700;;;
8000;0.2;0.803976027;1100000;64.4591;0.93808;0.97476;0.99918;3.2798;0.070905;0.3597464;0;8.621;645.5;0.024021;1112.86;2500700;;;
8000;0.2;0.950153486;1300000;64.5705;0.96943;1.0351;0.99935;3.5907;0.083942;0.3591256;0;9.6903;669.84;0.025975;1408.1;2500700;;;
8000;0.2;1.096330946;1500000;65.7054;1.0031;1.0798;0.99949;3.8414;0.098558;0.3529227;0;10.696;699.09;0.028507;1725.81;2500700;;;
8000;0.4;0.069138277;100050;159.2922;0.62382;0.38153;0.99679;1.008;0.015937;0.1455748;0;2.3094;482.08;0.017566;3.07;2500700;;;
8000;0.4;0.207324995;300020;87.7664;0.74906;0.61942;0.99788;1.7069;0.026332;0.264212;0;3.9926;541.37;0.017141;118.38;2500700;;;
8000;0.4;0.345518623;500000;73.1499;0.8116;0.75838;0.99839;2.1782;0.036575;0.3170057;0;5.266;575.14;0.018657;268.54;2500700;;;
8000;0.4;0.483726073;700000;67.2668;0.85674;0.84083;0.99873;2.5894;0.047087;0.3447306;0;6.437;600.56;0.020205;451.59;2500700;;;
8000;0.4;0.621933522;900000;64.3922;0.89718;0.90273;0.99898;2.9824;0.057953;0.3601204;0;7.5858;621.76;0.021591;668.97;2500700;;;
8000;0.4;0.760140972;1100000;63.5545;0.93146;0.95347;0.99918;3.3223;0.06991;0.364867;0;8.6778;645.29;0.023381;915.57;2500700;;;
8000;0.4;0.898348421;1300000;63.6294;0.96203;1.0085;0.99935;3.6467;0.082718;0.3644374;0;9.7674;668.27;0.025203;1195.3;2500700;;;
8000;0.4;1.03655587;1500000;64.4739;0.99217;1.0608;0.99949;3.9426;0.096711;0.3596637;0;10.84;692.77;0.027255;1508.66;2500700;;;
8000;0.6;0.19298855;300020;85.926;0.74231;0.57148;0.99788;1.7203;0.02578;0.269871;0;4.0067;546.12;0.016651;12.2;2500700;;;
8000;0.6;0.321626142;500000;71.4745;0.80105;0.71306;0.99839;2.2058;0.035737;0.3244364;0;5.298;578.38;0.018002;133.23;2500700;;;
8000;0.6;0.450276598;700000;65.8988;0.84874;0.80544;0.99873;2.618;0.046129;0.3518869;0;6.4718;604.67;0.019582;291.42;2500700;;;
8000;0.6;0.578927055;900000;63.2798;0.88602;0.86988;0.99898;3.0094;0.056952;0.3664507;0;7.6223;626.48;0.021027;485.82;2500700;;;
8000;0.6;0.707577512;1100000;62.0589;0.92193;0.92571;0.99918;3.3926;0.068265;0.37366;0;8.772;645.65;0.022359;714.74;2500700;;;
8000;0.6;0.836227969;1300000;62.2007;0.95098;0.97115;0.99935;3.7235;0.080861;0.3728081;0;9.8695;667.92;0.024136;975.99;2500700;;;
8000;0.6;0.964878425;1500000;62.9047;0.97904;1.0216;0.99949;4.0526;0.094357;0.368636;0;10.992;689.31;0.025879;1278.12;2500700;;;
8000;0.6;1.093528882;1700000;64.2169;1.0071;1.0741;0.99961;4.3686;0.10917;0.3611033;0;12.133;711.67;0.027767;1626.16;2500700;;;
0;0;0.044309123;100050;260.2772;0.6587;0.31634;0.99679;1.9096;0.02604;0.0890932;10;4.2894;511.85;0.015152;166.92;2500700;;;
0;0;0.132922941;300140;138.9478;0.79277;0.48455;0.99788;2.8546;0.041704;0.1668895;10;6.7361;588.37;0.016232;370.79;2500700;;;
0;0;0.221536758;500230;108.013;0.83087;0.5976;0.99839;3.4979;0.054032;0.2146866;10;8.4652;621.2;0.017163;555.84;2500700;;;
0;0;0.310079717;700160;93.3503;0.85704;0.687;0.99873;4.0273;0.065361;0.2484077;10;9.9327;643.09;0.018033;738.4;2500700;;;
0;0;0.39870682;900280;85.2221;0.88343;0.75138;0.99898;4.4615;0.076723;0.2721001;10;11.218;662.15;0.019107;918.85;2500700;;;
0;0;0.487201063;1100100;79.893;0.90455;0.80959;0.99918;4.8545;0.087889;0.2902498;10;12.411;678.07;0.020116;1102.73;2500700;;;
0;0;0.575730735;1300000;76.127;0.92265;0.85172;0.99935;5.2178;0.098968;0.3046086;10;13.537;691.5;0.021075;1290.96;2500700;;;
0;0;0.664304694;1500000;73.3875;0.94031;0.88701;0.99949;5.5624;0.11008;0.3159793;10;14.623;703.52;0.021989;1486.26;2500700;;;
0;0;0.752878654;1700000;71.3497;0.95834;0.91874;0.99961;5.8924;0.12129;0.3250037;10;15.681;714.7;0.022872;1689.33;2500700;;;
0;0;0.841452613;1900000;69.7124;0.97469;0.94317;0.99973;6.2211;0.13245;0.3326372;10;16.732;724.49;0.023657;1902.31;2500700;;;
0;0;0.930026572;2100000;68.5019;0.98977;0.9671;0.99983;6.5435;0.14385;0.338515;10;17.776;733.82;0.024427;2126.36;2500700;;;
0;0;1.018600531;2300000;67.6535;1.0017;0.99235;0.99992;6.8451;0.1556;0.3427601;10;18.791;743.6;0.025258;2356.48;2500700;;;
0;0.2;0.043737705;100050;257.3096;0.65095;0.31264;0.99679;1.9212;0.025743;0.0901207;10;4.3005;512.45;0.014888;34.51;2500700;;;
0;0.2;0.13117377;300060;137.7627;0.78992;0.47744;0.99788;2.8673;0.041337;0.1683252;10;6.7495;588.99;0.016018;173.24;2500700;;;
0;0.2;0.218587978;500020;107.4724;0.82921;0.58721;0.99839;3.5038;0.053738;0.2157664;10;8.4716;622.5;0.017042;313.8;2500700;;;
0;0.2;0.306010929;700000;92.8337;0.85506;0.67566;0.99873;4.0365;0.064984;0.24979;10;9.943;644.1;0.017888;459.93;2500700;;;
0;0.2;0.393442623;900000;84.7324;0.88078;0.73863;0.99898;4.4744;0.076259;0.2736726;10;11.233;662.87;0.018937;610.59;2500700;;;
0;0.2;0.480874317;1100000;79.4636;0.90299;0.79907;0.99918;4.8669;0.08741;0.2918181;10;12.426;678.97;0.019956;767.39;2500700;;;
0;0.2;0.568306011;1300000;75.7349;0.92078;0.84305;0.99935;5.231;0.098455;0.3061854;10;13.553;692.47;0.020913;930.71;2500700;;;
0;0.2;0.655737705;1500000;73.0188;0.93784;0.87845;0.99949;5.5764;0.10953;0.3175746;10;14.641;704.44;0.021824;1102.29;2500700;;;
0;0.2;0.743169399;1700000;71.0131;0.95564;0.91018;0.99961;5.9063;0.12072;0.3265443;10;15.699;715.66;0.022711;1282.63;2500700;;;
0;0.2;0.830601093;1900000;69.4301;0.97222;0.93753;0.99973;6.2319;0.13192;0.3339895;10;16.747;725.77;0.02352;1472.71;2500700;;;
0;0.2;0.918032787;2100000;68.1815;0.98754;0.95931;0.99983;6.5598;0.14318;0.340106;10;17.795;734.75;0.024257;1674.48;2500700;;;
0;0.2;1.005464481;2300000;67.3419;1.0003;0.98422;0.99992;6.8643;0.15489;0.3443461;10;18.817;744.41;0.025071;1885.02;2500700;;;
0;0.4;0.210101265;500020;105.5199;0.82374;0.55843;0.99839;3.527;0.052762;0.2197589;10;8.4966;625.92;0.016623;69.99;2500700;;;
0;0.4;0.294130005;700000;91.2431;0.84979;0.643;0.99873;4.063;0.06387;0.2541446;10;9.9728;647.34;0.017467;179.51;2500700;;;
0;0.4;0.37816715;900000;83.1703;0.87328;0.70999;0.99898;4.5139;0.074853;0.2788126;10;11.278;665.24;0.018426;299.88;2500700;;;
0;0.4;0.462204294;1100000;78.1174;0.89644;0.76406;0.99918;4.9068;0.085929;0.2968473;10;12.473;681.35;0.019459;430.02;2500700;;;
0;0.4;0.546241439;1300000;74.5359;0.91572;0.81531;0.99935;5.272;0.096897;0.3111111;10;13.607;695.31;0.02042;568.89;2500700;;;
0;0.4;0.630278583;1500000;71.9271;0.93206;0.85316;0.99949;5.6169;0.10789;0.3223951;10;14.693;707.4;0.021343;716.51;2500700;;;
0;0.4;0.714315728;1700000;69.965;0.94783;0.88535;0.99961;5.9508;0.11894;0.3314362;10;15.755;718.38;0.022212;874.1;2500700;;;
0;0.4;0.798352872;1900000;68.5044;0.96436;0.91485;0.99973;6.2729;0.13016;0.338503;10;16.801;728.92;0.023056;1042.48;2500700;;;
0;0.4;0.882390016;2100000;67.3901;0.98011;0.94246;0.99983;6.5934;0.14152;0.3440998;10;17.846;738.7;0.02385;1222.4;2500700;;;
0;0.4;0.966427161;2300000;66.4568;0.99454;0.96272;0.99992;6.9149;0.15285;0.3489322;10;18.888;747.31;0.024562;1412.51;2500700;;;
0;0.4;1.050464305;2500000;65.7869;1.0072;0.9845;1;7.2225;0.16447;0.3524853;10;19.911;756.05;0.025302;1611.97;2500700;;;
0;0.6;0.440899435;1100000;75.7792;0.88448;0.71469;0.99918;4.9778;0.083357;0.3060067;10;12.558;685.2;0.018606;84.51;2500700;;;
0;0.6;0.521062968;1300000;72.4705;0.9049;0.75633;0.99935;5.3441;0.094212;0.3199777;10;13.691;699.17;0.019591;198.59;2500700;;;
0;0.6;0.601226502;1500000;70.0804;0.92417;0.80304;0.99949;5.6885;0.10512;0.3308906;10;14.782;711.96;0.020536;323.38;2500700;;;
0;0.6;0.681390036;1700000;68.2443;0.93887;0.84191;0.99961;6.0244;0.11602;0.3397931;10;15.852;723.23;0.0214;458.66;2500700;;;
0;0.6;0.761553569;1900000;66.8701;0.95297;0.87434;0.99973;6.3509;0.12705;0.346776;10;16.904;733.6;0.022232;605.07;2500700;;;
0;0.6;0.841717103;2100000;65.8434;0.96695;0.90202;0.99983;6.6726;0.13827;0.3521829;10;17.951;743.39;0.023029;763.41;2500700;;;
0;0.6;0.921880636;2300000;65.0746;0.98171;0.9282;0.99992;6.9852;0.14967;0.3563436;10;18.984;752.89;0.023811;932.23;2500700;;;
0;0.6;1.00204417;2500000;64.4637;0.99581;0.95337;1;7.2953;0.16116;0.3597208;10;20.016;761.8;0.024546;1111.58;2500700;;;
1000;0;0.046956399;100050;244.824;0.6648;0.32681;0.99679;1.7745;0.024494;0.0947167;10;3.9925;509.72;0.015337;161.48;2500700;;;
1000;0;0.140826958;300060;131.4785;0.79122;0.50198;0.99788;2.6697;0.039451;0.1763705;10;6.3059;585.15;0.016419;362.1;2500700;;;
1000;0;0.234674051;500020;102.4367;0.82784;0.62255;0.99839;3.2981;0.05122;0.2263732;10;7.9755;616.65;0.017256;548.41;2500700;;;
1000;0;0.32853053;700000;89.298;0.85785;0.70709;0.99873;3.7926;0.062509;0.2596802;10;9.371;639.64;0.018313;731.04;2500700;;;
1000;0;0.422396396;900000;81.8841;0.886;0.77999;0.99898;4.2128;0.073696;0.2831923;10;10.619;659.15;0.019437;915.1;2500700;;;
1000;0;0.516262261;1100000;77.0265;0.90678;0.83247;0.99918;4.5912;0.084729;0.3010513;10;11.771;674.74;0.020505;1102.82;2500700;;;
1000;0;0.610128127;1300000;73.6517;0.92633;0.87318;0.99935;4.9471;0.095747;0.3148457;10;12.876;688.34;0.021504;1298.27;2500700;;;
1000;0;0.703993993;1500000;71.2545;0.94664;0.90906;0.99949;5.2843;0.10688;0.3254379;10;13.944;700.85;0.022474;1502.08;2500700;;;
1000;0;0.797859858;1700000;69.4085;0.96496;0.9362;0.99961;5.6201;0.11799;0.3340937;10;15.006;711.69;0.023328;1717.85;2500700;;;
