Alt (m);Mach number;Throttle;Power (W);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;Power (kW)
304.80;0.20;0.56;1100000.00;92.06;0.92;0.89;1.00;7.02;0.10;0.25;-10.00;12.21;640.41;0.02;1409.54;;;1100.00
304.80;0.20;0.61;1200000.00;89.72;0.94;0.90;1.00;7.26;0.11;0.26;-10.00;12.74;646.70;0.02;1543.94;;;1200.00
304.80;0.20;0.66;1300000.00;87.73;0.95;0.92;1.00;7.51;0.11;0.26;-10.00;13.26;652.53;0.02;1682.38;;;1300.00
304.80;0.20;0.71;1400000.00;86.13;0.96;0.93;1.00;7.75;0.12;0.27;-10.00;13.79;658.33;0.02;1827.16;;;1400.00
304.80;0.20;0.76;1500000.00;84.92;0.96;0.95;1.00;7.98;0.13;0.27;-10.00;14.31;664.57;0.02;1975.77;;;1500.00
304.80;0.20;0.82;1600000.00;83.90;0.97;0.96;1.00;8.21;0.13;0.28;-10.00;14.82;670.61;0.02;2128.59;;;1600.00
304.80;0.20;0.87;1700000.00;83.17;0.98;0.98;1.00;8.42;0.14;0.28;-10.00;15.32;677.21;0.02;2284.13;;;1700.00
304.80;0.20;0.92;1800000.00;82.60;0.99;0.99;1.00;8.63;0.15;0.28;-10.00;15.82;683.67;0.02;2445.84;;;1800.00
304.80;0.20;0.97;1900000.00;82.15;0.99;1.00;1.00;8.84;0.16;0.28;-10.00;16.33;689.99;0.02;2612.56;;;1900.00
304.80;0.20;1.02;2000000.00;81.79;1.00;1.01;1.00;9.04;0.16;0.28;-10.00;16.83;696.24;0.02;2783.56;;;2000.00
304.80;0.30;0.05;100040.00;300.65;0.73;0.40;1.00;3.08;0.03;0.08;-10.00;4.63;493.27;0.01;24.30;;;100.04
304.80;0.30;0.10;200020.00;199.17;0.79;0.51;1.00;3.86;0.04;0.12;-10.00;6.00;535.46;0.01;139.97;;;200.02
304.80;0.30;0.15;300020.00;158.35;0.81;0.59;1.00;4.44;0.05;0.15;-10.00;7.03;557.91;0.01;252.45;;;300.02
304.80;0.30;0.20;400010.00;136.08;0.83;0.66;1.00;4.92;0.05;0.17;-10.00;7.90;573.68;0.01;364.10;;;400.01
304.80;0.30;0.25;500000.00;122.71;0.85;0.71;1.00;5.31;0.06;0.19;-10.00;8.65;587.50;0.01;475.96;;;500.00
304.80;0.30;0.30;600000.00;113.55;0.87;0.75;1.00;5.65;0.07;0.20;-10.00;9.34;599.72;0.01;589.34;;;600.00
304.80;0.30;0.35;700000.00;106.70;0.88;0.79;1.00;5.96;0.07;0.22;-10.00;9.97;609.81;0.01;702.34;;;700.00
304.80;0.30;0.40;800000.00;101.48;0.89;0.82;1.00;6.26;0.08;0.23;-10.00;10.57;618.85;0.01;818.26;;;800.00
304.80;0.30;0.45;900000.00;97.33;0.90;0.84;1.00;6.53;0.09;0.24;-10.00;11.14;626.81;0.01;934.47;;;900.00
304.80;0.30;0.50;1000000.00;93.97;0.91;0.86;1.00;6.79;0.09;0.25;-10.00;11.69;634.25;0.02;1054.44;;;1000.00
304.80;0.30;0.55;1100000.00;91.28;0.92;0.88;1.00;7.04;0.10;0.25;-10.00;12.23;641.26;0.02;1176.95;;;1100.00
304.80;0.30;0.60;1200000.00;89.03;0.93;0.90;1.00;7.29;0.11;0.26;-10.00;12.76;647.83;0.02;1303.14;;;1200.00
304.80;0.30;0.65;1300000.00;87.10;0.94;0.91;1.00;7.53;0.11;0.27;-10.00;13.28;653.77;0.02;1433.51;;;1300.00
304.80;0.30;0.70;1400000.00;85.50;0.95;0.92;1.00;7.78;0.12;0.27;-10.00;13.81;659.43;0.02;1570.33;;;1400.00
304.80;0.30;0.75;1500000.00;84.23;0.96;0.94;1.00;8.02;0.13;0.28;-10.00;14.34;665.21;0.02;1712.23;;;1500.00
304.80;0.30;0.80;1600000.00;83.24;0.97;0.95;1.00;8.24;0.13;0.28;-10.00;14.85;671.24;0.02;1858.01;;;1600.00
304.80;0.30;0.85;1700000.00;82.41;0.98;0.97;1.00;8.47;0.14;0.28;-10.00;15.36;677.14;0.02;2007.76;;;1700.00
304.80;0.30;0.90;1800000.00;81.87;0.98;0.98;1.00;8.68;0.15;0.28;-10.00;15.87;683.62;0.02;2163.15;;;1800.00
304.80;0.30;0.95;1900000.00;81.44;0.99;0.99;1.00;8.89;0.15;0.28;-10.00;16.37;689.94;0.02;2323.39;;;1900.00
304.80;0.30;1.00;2000000.00;81.10;1.00;1.01;1.00;9.10;0.16;0.29;-10.00;16.88;696.11;0.02;2488.19;;;2000.00
304.80;0.30;1.05;2100000.00;80.84;1.01;1.02;1.00;9.30;0.17;0.29;-10.00;17.38;702.21;0.02;2657.26;;;2100.00
304.80;0.40;0.10;200020.00;194.86;0.78;0.50;1.00;3.89;0.04;0.12;-10.00;6.02;536.16;0.01;9.33;;;200.02
304.80;0.40;0.14;300020.00;155.78;0.81;0.58;1.00;4.47;0.05;0.15;-10.00;7.05;559.38;0.01;103.16;;;300.02
304.80;0.40;0.19;400010.00;133.86;0.83;0.64;1.00;4.95;0.05;0.17;-10.00;7.92;574.80;0.01;198.93;;;400.01
304.80;0.40;0.24;500000.00;120.68;0.85;0.69;1.00;5.35;0.06;0.19;-10.00;8.68;588.41;0.01;297.91;;;500.00
304.80;0.40;0.29;600000.00;111.77;0.86;0.73;1.00;5.69;0.07;0.21;-10.00;9.36;600.50;0.01;399.86;;;600.00
304.80;0.40;0.34;700000.00;105.17;0.87;0.77;1.00;6.00;0.07;0.22;-10.00;9.99;610.86;0.01;502.87;;;700.00
304.80;0.40;0.39;800000.00;100.08;0.89;0.80;1.00;6.30;0.08;0.23;-10.00;10.60;619.99;0.01;609.10;;;800.00
304.80;0.40;0.43;900000.00;96.05;0.90;0.83;1.00;6.57;0.09;0.24;-10.00;11.17;627.98;0.01;716.82;;;900.00
304.80;0.40;0.48;1000000.00;92.82;0.91;0.85;1.00;6.83;0.09;0.25;-10.00;11.72;635.48;0.02;828.19;;;1000.00
304.80;0.40;0.53;1100000.00;90.17;0.92;0.87;1.00;7.08;0.10;0.26;-10.00;12.26;642.36;0.02;942.60;;;1100.00
304.80;0.40;0.58;1200000.00;88.01;0.93;0.88;1.00;7.32;0.11;0.26;-10.00;12.79;649.02;0.02;1060.93;;;1200.00
304.80;0.40;0.63;1300000.00;86.18;0.94;0.90;1.00;7.57;0.11;0.27;-10.00;13.31;655.33;0.02;1183.35;;;1300.00
304.80;0.40;0.68;1400000.00;84.65;0.95;0.92;1.00;7.81;0.12;0.27;-10.00;13.84;661.17;0.02;1312.07;;;1400.00
304.80;0.40;0.72;1500000.00;83.36;0.96;0.93;1.00;8.05;0.13;0.28;-10.00;14.37;666.67;0.02;1446.36;;;1500.00
304.80;0.40;0.77;1600000.00;82.30;0.97;0.94;1.00;8.29;0.13;0.28;-10.00;14.89;672.13;0.02;1585.37;;;1600.00
304.80;0.40;0.82;1700000.00;81.50;0.97;0.96;1.00;8.52;0.14;0.28;-10.00;15.41;677.99;0.02;1728.30;;;1700.00
304.80;0.40;0.87;1800000.00;80.86;0.98;0.97;1.00;8.75;0.15;0.29;-10.00;15.93;683.72;0.02;1878.26;;;1800.00
304.80;0.40;0.92;1900000.00;80.44;0.99;0.98;1.00;8.96;0.15;0.29;-10.00;16.44;689.88;0.02;2032.26;;;1900.00
304.80;0.40;0.97;2000000.00;80.13;1.00;1.00;1.00;9.17;0.16;0.29;-10.00;16.94;696.05;0.02;2190.72;;;2000.00
304.80;0.40;1.01;2100000.00;79.90;1.00;1.01;1.00;9.38;0.17;0.29;-10.00;17.45;702.08;0.02;2353.71;;;2100.00
304.80;0.50;0.19;400010.00;131.12;0.82;0.62;1.00;4.99;0.05;0.18;-10.00;7.95;576.57;0.01;31.26;;;400.01
304.80;0.50;0.23;500000.00;118.12;0.84;0.67;1.00;5.39;0.06;0.20;-10.00;8.71;589.65;0.01;116.82;;;500.00
304.80;0.50;0.28;600000.00;109.44;0.86;0.71;1.00;5.74;0.07;0.21;-10.00;9.40;601.44;0.01;207.26;;;600.00
304.80;0.50;0.33;700000.00;103.13;0.87;0.75;1.00;6.05;0.07;0.22;-10.00;10.03;611.93;0.01;300.32;;;700.00
304.80;0.50;0.37;800000.00;98.29;0.88;0.78;1.00;6.34;0.08;0.24;-10.00;10.63;621.34;0.01;397.20;;;800.00
304.80;0.50;0.42;900000.00;94.40;0.89;0.81;1.00;6.62;0.08;0.25;-10.00;11.20;629.44;0.01;495.85;;;900.00
304.80;0.50;0.46;1000000.00;91.28;0.90;0.83;1.00;6.88;0.09;0.25;-10.00;11.76;636.99;0.01;599.05;;;1000.00
304.80;0.50;0.51;1100000.00;88.74;0.91;0.85;1.00;7.13;0.10;0.26;-10.00;12.30;643.92;0.02;705.06;;;1100.00
304.80;0.50;0.56;1200000.00;86.64;0.92;0.87;1.00;7.38;0.10;0.27;-10.00;12.83;650.44;0.02;815.82;;;1200.00
304.80;0.50;0.60;1300000.00;84.91;0.93;0.88;1.00;7.62;0.11;0.27;-10.00;13.35;656.85;0.02;930.66;;;1300.00
304.80;0.50;0.65;1400000.00;83.51;0.94;0.90;1.00;7.86;0.12;0.28;-10.00;13.88;663.02;0.02;1051.86;;;1400.00
304.80;0.50;0.70;1500000.00;82.30;0.95;0.92;1.00;8.10;0.12;0.28;-10.00;14.41;668.83;0.02;1177.88;;;1500.00
304.80;0.50;0.74;1600000.00;81.26;0.96;0.93;1.00;8.34;0.13;0.29;-10.00;14.93;674.23;0.02;1309.21;;;1600.00
304.80;0.50;0.79;1700000.00;80.37;0.97;0.94;1.00;8.58;0.14;0.29;-10.00;15.46;679.38;0.02;1445.48;;;1700.00
304.80;0.50;0.84;1800000.00;79.74;0.98;0.96;1.00;8.81;0.14;0.29;-10.00;15.99;684.91;0.02;1588.39;;;1800.00
304.80;0.50;0.88;1900000.00;79.26;0.98;0.97;1.00;9.04;0.15;0.29;-10.00;16.51;690.54;0.02;1736.43;;;1900.00
304.80;0.50;0.93;2000000.00;78.87;0.99;0.98;1.00;9.27;0.16;0.29;-10.00;17.03;695.98;0.02;1888.88;;;2000.00
304.80;0.50;0.98;2100000.00;78.68;1.00;0.99;1.00;9.48;0.17;0.29;-10.00;17.54;702.01;0.02;2045.99;;;2100.00
304.80;0.50;1.02;2200000.00;78.54;1.01;1.01;1.00;9.68;0.17;0.30;-10.00;18.05;707.91;0.02;2207.32;;;2200.00
304.80;0.60;0.27;600000.00;106.55;0.85;0.69;1.00;5.80;0.06;0.22;-10.00;9.44;602.79;0.01;10.13;;;600.00
304.80;0.60;0.31;700000.00;100.56;0.86;0.72;1.00;6.11;0.07;0.23;-10.00;10.08;613.08;0.01;93.18;;;700.00
304.80;0.60;0.35;800000.00;95.98;0.88;0.75;1.00;6.41;0.08;0.24;-10.00;10.68;622.60;0.01;180.69;;;800.00
304.80;0.60;0.40;900000.00;92.35;0.89;0.78;1.00;6.68;0.08;0.25;-10.00;11.25;631.10;0.01;271.60;;;900.00
304.80;0.60;0.44;1000000.00;89.37;0.90;0.81;1.00;6.94;0.09;0.26;-10.00;11.81;638.75;0.01;365.45;;;1000.00
304.80;0.60;0.49;1100000.00;86.98;0.91;0.83;1.00;7.19;0.10;0.27;-10.00;12.35;645.75;0.01;464.06;;;1100.00
304.80;0.60;0.53;1200000.00;84.98;0.92;0.85;1.00;7.44;0.10;0.27;-10.00;12.88;652.35;0.02;566.79;;;1200.00
304.80;0.60;0.58;1300000.00;83.33;0.93;0.86;1.00;7.68;0.11;0.28;-10.00;13.41;658.66;0.02;674.07;;;1300.00
304.80;0.60;0.62;1400000.00;82.00;0.93;0.88;1.00;7.92;0.11;0.28;-10.00;13.94;664.83;0.02;787.87;;;1400.00
304.80;0.60;0.67;1500000.00;80.88;0.94;0.90;1.00;8.16;0.12;0.29;-10.00;14.46;670.82;0.02;905.90;;;1500.00
304.80;0.60;0.71;1600000.00;79.95;0.95;0.91;1.00;8.40;0.13;0.29;-10.00;14.98;676.61;0.02;1029.57;;;1600.00
304.80;0.60;0.75;1700000.00;79.15;0.96;0.93;1.00;8.64;0.13;0.29;-10.00;15.51;682.08;0.02;1158.26;;;1700.00
304.80;0.60;0.80;1800000.00;78.50;0.97;0.94;1.00;8.88;0.14;0.30;-10.00;16.04;687.22;0.02;1294.10;;;1800.00
304.80;0.60;0.84;1900000.00;77.95;0.98;0.95;1.00;9.12;0.15;0.30;-10.00;16.58;692.18;0.02;1435.38;;;1900.00
304.80;0.60;0.89;2000000.00;77.57;0.99;0.96;1.00;9.35;0.16;0.30;-10.00;17.11;697.46;0.02;1581.17;;;2000.00
304.80;0.60;0.93;2100000.00;77.31;0.99;0.98;1.00;9.58;0.16;0.30;-10.00;17.63;702.83;0.02;1731.71;;;2100.00
304.80;0.60;0.98;2200000.00;77.11;1.00;0.99;1.00;9.80;0.17;0.30;-10.00;18.16;708.06;0.02;1888.03;;;2200.00
304.80;0.60;1.02;2300000.00;77.04;1.01;1.00;1.00;10.02;0.18;0.30;-10.00;18.67;713.65;0.02;2047.68;;;2300.00
609.60;0.00;0.05;100040.00;305.55;0.73;0.41;1.00;2.96;0.03;0.08;-10.00;4.49;491.94;0.01;325.12;;;100.04
609.60;0.00;0.11;200020.00;200.40;0.79;0.53;1.00;3.73;0.04;0.12;-10.00;5.84;532.98;0.01;517.09;;;200.02
609.60;0.00;0.16;300020.00;158.43;0.82;0.62;1.00;4.32;0.05;0.15;-10.00;6.87;554.35;0.01;688.03;;;300.02
609.60;0.00;0.21;400010.00;136.61;0.84;0.68;1.00;4.78;0.05;0.17;-10.00;7.71;570.98;0.01;845.11;;;400.01
609.60;0.00;0.26;500000.00;123.22;0.85;0.74;1.00;5.16;0.06;0.19;-10.00;8.44;585.06;0.01;994.34;;;500.00
609.60;0.00;0.32;600000.00;113.91;0.87;0.78;1.00;5.50;0.07;0.20;-10.00;9.12;596.92;0.01;1141.77;;;600.00
609.60;0.00;0.37;700000.00;107.04;0.88;0.81;1.00;5.81;0.07;0.22;-10.00;9.75;606.91;0.01;1286.29;;;700.00
609.60;0.00;0.42;800000.00;101.78;0.89;0.84;1.00;6.09;0.08;0.23;-10.00;10.34;615.81;0.01;1430.81;;;800.00
609.60;0.00;0.48;900000.00;97.63;0.91;0.86;1.00;6.36;0.09;0.24;-10.00;10.90;623.88;0.02;1574.94;;;900.00
609.60;0.00;0.53;1000000.00;94.30;0.92;0.88;1.00;6.62;0.09;0.25;-10.00;11.45;631.44;0.02;1721.70;;;1000.00
609.60;0.00;0.58;1100000.00;91.54;0.93;0.90;1.00;6.87;0.10;0.25;-10.00;11.99;638.11;0.02;1870.83;;;1100.00
609.60;0.00;0.63;1200000.00;89.22;0.94;0.91;1.00;7.12;0.11;0.26;-10.00;12.52;644.28;0.02;2023.98;;;1200.00
609.60;0.00;0.69;1300000.00;87.35;0.95;0.93;1.00;7.37;0.11;0.27;-10.00;13.04;650.41;0.02;2181.23;;;1300.00
609.60;0.00;0.74;1400000.00;85.95;0.96;0.95;1.00;7.60;0.12;0.27;-10.00;13.56;656.95;0.02;2343.22;;;1400.00
609.60;0.00;0.79;1500000.00;84.83;0.97;0.96;1.00;7.82;0.13;0.27;-10.00;14.07;663.54;0.02;2508.64;;;1500.00
609.60;0.00;0.85;1600000.00;83.98;0.97;0.97;1.00;8.03;0.13;0.28;-10.00;14.57;670.44;0.02;2676.61;;;1600.00
609.60;0.00;0.90;1700000.00;83.30;0.98;0.99;1.00;8.24;0.14;0.28;-10.00;15.07;677.15;0.02;2849.75;;;1700.00
609.60;0.00;0.95;1800000.00;82.77;0.99;1.00;1.00;8.45;0.15;0.28;-10.00;15.58;683.78;0.02;3029.04;;;1800.00
609.60;0.00;1.00;1900000.00;82.36;1.00;1.01;1.00;8.66;0.16;0.28;-10.00;16.08;690.29;0.02;3212.59;;;1900.00
609.60;0.10;0.05;100040.00;304.38;0.73;0.41;1.00;2.96;0.03;0.08;-10.00;4.50;491.99;0.01;227.09;;;100.04
609.60;0.10;0.11;200020.00;199.86;0.79;0.53;1.00;3.74;0.04;0.12;-10.00;5.84;533.12;0.01;393.32;;;200.02
609.60;0.10;0.16;300020.00;158.10;0.82;0.62;1.00;4.33;0.05;0.15;-10.00;6.87;554.58;0.01;544.68;;;300.02
609.60;0.10;0.21;400010.00;136.29;0.84;0.68;1.00;4.78;0.05;0.17;-10.00;7.71;571.11;0.01;686.75;;;400.01
609.60;0.10;0.26;500000.00;122.95;0.85;0.74;1.00;5.16;0.06;0.19;-10.00;8.45;585.20;0.01;823.49;;;500.00
609.60;0.10;0.32;600000.00;113.67;0.87;0.78;1.00;5.50;0.07;0.20;-10.00;9.13;597.08;0.01;959.57;;;600.00
609.60;0.10;0.37;700000.00;106.83;0.88;0.81;1.00;5.81;0.07;0.22;-10.00;9.75;607.08;0.01;1093.92;;;700.00
609.60;0.10;0.42;800000.00;101.59;0.89;0.84;1.00;6.10;0.08;0.23;-10.00;10.34;615.99;0.01;1228.92;;;800.00
609.60;0.10;0.47;900000.00;97.45;0.90;0.86;1.00;6.37;0.09;0.24;-10.00;10.90;624.04;0.02;1364.18;;;900.00
609.60;0.10;0.53;1000000.00;94.14;0.92;0.88;1.00;6.63;0.09;0.25;-10.00;11.45;631.61;0.02;1502.39;;;1000.00
609.60;0.10;0.58;1100000.00;91.40;0.93;0.90;1.00;6.88;0.10;0.25;-10.00;11.99;638.35;0.02;1643.13;;;1100.00
609.60;0.10;0.63;1200000.00;89.09;0.94;0.91;1.00;7.13;0.11;0.26;-10.00;12.52;644.53;0.02;1787.99;;;1200.00
609.60;0.10;0.68;1300000.00;87.20;0.95;0.93;1.00;7.37;0.11;0.27;-10.00;13.05;650.55;0.02;1937.39;;;1300.00
609.60;0.10;0.74;1400000.00;85.81;0.96;0.94;1.00;7.60;0.12;0.27;-10.00;13.56;657.08;0.02;2091.84;;;1400.00
609.60;0.10;0.79;1500000.00;84.67;0.97;0.96;1.00;7.83;0.13;0.27;-10.00;14.08;663.53;0.02;2250.27;;;1500.00
609.60;0.10;0.84;1600000.00;83.83;0.97;0.97;1.00;8.04;0.13;0.28;-10.00;14.58;670.43;0.02;2411.31;;;1600.00
609.60;0.10;0.89;1700000.00;83.15;0.98;0.99;1.00;8.25;0.14;0.28;-10.00;15.08;677.14;0.02;2577.61;;;1700.00
609.60;0.10;0.95;1800000.00;82.63;0.99;1.00;1.00;8.46;0.15;0.28;-10.00;15.59;683.75;0.02;2750.07;;;1800.00
609.60;0.10;1.00;1900000.00;82.22;1.00;1.01;1.00;8.67;0.16;0.28;-10.00;16.09;690.26;0.02;2926.82;;;1900.00
609.60;0.10;1.05;2000000.00;81.90;1.01;1.03;1.00;8.88;0.16;0.28;-10.00;16.59;696.63;0.02;3108.21;;;2000.00
609.60;0.20;0.05;100040.00;300.84;0.73;0.41;1.00;2.98;0.03;0.08;-10.00;4.51;492.13;0.01;128.63;;;100.04
609.60;0.20;0.10;200020.00;198.19;0.79;0.53;1.00;3.75;0.04;0.12;-10.00;5.85;533.52;0.01;269.33;;;200.02
609.60;0.20;0.16;300020.00;157.08;0.82;0.61;1.00;4.34;0.05;0.15;-10.00;6.88;555.26;0.01;401.24;;;300.02
609.60;0.20;0.21;400010.00;135.31;0.83;0.68;1.00;4.80;0.05;0.17;-10.00;7.72;571.52;0.01;528.37;;;400.01
609.60;0.20;0.26;500000.00;122.14;0.85;0.73;1.00;5.18;0.06;0.19;-10.00;8.46;585.59;0.01;652.68;;;500.00
609.60;0.20;0.31;600000.00;112.97;0.87;0.77;1.00;5.52;0.07;0.21;-10.00;9.14;597.52;0.01;777.45;;;600.00
609.60;0.20;0.36;700000.00;106.22;0.88;0.80;1.00;5.83;0.07;0.22;-10.00;9.76;607.60;0.01;901.70;;;700.00
609.60;0.20;0.42;800000.00;101.04;0.89;0.83;1.00;6.11;0.08;0.23;-10.00;10.35;616.52;0.01;1027.22;;;800.00
609.60;0.20;0.47;900000.00;96.92;0.90;0.85;1.00;6.38;0.09;0.24;-10.00;10.92;624.50;0.02;1153.81;;;900.00
609.60;0.20;0.52;1000000.00;93.66;0.91;0.87;1.00;6.64;0.09;0.25;-10.00;11.47;632.11;0.02;1283.44;;;1000.00
609.60;0.20;0.57;1100000.00;90.98;0.93;0.89;1.00;6.89;0.10;0.25;-10.00;12.00;639.03;0.02;1415.77;;;1100.00
609.60;0.20;0.62;1200000.00;88.71;0.94;0.91;1.00;7.14;0.11;0.26;-10.00;12.53;645.27;0.02;1552.45;;;1200.00
609.60;0.20;0.67;1300000.00;86.82;0.95;0.92;1.00;7.39;0.11;0.27;-10.00;13.06;651.18;0.02;1694.14;;;1300.00
609.60;0.20;0.73;1400000.00;85.39;0.96;0.94;1.00;7.62;0.12;0.27;-10.00;13.58;657.46;0.02;1841.30;;;1400.00
609.60;0.20;0.78;1500000.00;84.24;0.96;0.95;1.00;7.85;0.13;0.28;-10.00;14.10;663.76;0.02;1992.78;;;1500.00
609.60;0.20;0.83;1600000.00;83.37;0.97;0.97;1.00;8.07;0.13;0.28;-10.00;14.60;670.39;0.02;2147.64;;;1600.00
609.60;0.20;0.88;1700000.00;82.71;0.98;0.98;1.00;8.28;0.14;0.28;-10.00;15.11;677.11;0.02;2307.26;;;1700.00
609.60;0.20;0.93;1800000.00;82.20;0.99;0.99;1.00;8.49;0.15;0.28;-10.00;15.61;683.69;0.02;2473.06;;;1800.00
609.60;0.20;0.99;1900000.00;81.80;1.00;1.01;1.00;8.70;0.16;0.28;-10.00;16.12;690.17;0.02;2643.30;;;1900.00
609.60;0.20;1.04;2000000.00;81.49;1.00;1.02;1.00;8.91;0.16;0.28;-10.00;16.62;696.53;0.02;2818.16;;;2000.00
609.60;0.30;0.05;100040.00;294.80;0.73;0.40;1.00;3.01;0.03;0.08;-10.00;4.53;492.34;0.01;28.53;;;100.04
609.60;0.30;0.10;200020.00;195.33;0.79;0.52;1.00;3.78;0.04;0.12;-10.00;5.87;534.15;0.01;144.20;;;200.02
609.60;0.30;0.15;300020.00;155.32;0.81;0.60;1.00;4.36;0.05;0.15;-10.00;6.89;556.30;0.01;257.05;;;300.02
609.60;0.30;0.20;400000.00;133.68;0.83;0.67;1.00;4.82;0.05;0.17;-10.00;7.74;572.17;0.01;368.96;;;400.00
609.60;0.30;0.25;500000.00;120.76;0.85;0.71;1.00;5.20;0.06;0.19;-10.00;8.48;586.14;0.01;480.99;;;500.00
609.60;0.30;0.30;600000.00;111.81;0.87;0.76;1.00;5.54;0.07;0.21;-10.00;9.15;598.25;0.01;594.44;;;600.00
609.60;0.30;0.36;700000.00;105.17;0.88;0.79;1.00;5.85;0.07;0.22;-10.00;9.78;608.41;0.01;708.68;;;700.00
609.60;0.30;0.41;800000.00;100.08;0.89;0.82;1.00;6.14;0.08;0.23;-10.00;10.37;617.35;0.01;824.78;;;800.00
609.60;0.30;0.46;900000.00;96.06;0.90;0.84;1.00;6.41;0.09;0.24;-10.00;10.94;625.38;0.01;942.55;;;900.00
609.60;0.30;0.51;1000000.00;92.84;0.91;0.86;1.00;6.67;0.09;0.25;-10.00;11.49;632.91;0.02;1063.90;;;1000.00
609.60;0.30;0.56;1100000.00;90.24;0.92;0.88;1.00;6.92;0.10;0.26;-10.00;12.02;639.94;0.02;1188.11;;;1100.00
609.60;0.30;0.61;1200000.00;88.06;0.93;0.90;1.00;7.16;0.11;0.26;-10.00;12.55;646.45;0.02;1316.51;;;1200.00
609.60;0.30;0.66;1300000.00;86.21;0.94;0.91;1.00;7.41;0.11;0.27;-10.00;13.08;652.43;0.02;1450.23;;;1300.00
609.60;0.30;0.71;1400000.00;84.71;0.95;0.93;1.00;7.66;0.12;0.27;-10.00;13.61;658.22;0.02;1590.15;;;1400.00
609.60;0.30;0.76;1500000.00;83.57;0.96;0.95;1.00;7.89;0.13;0.28;-10.00;14.13;664.42;0.02;1734.45;;;1500.00
609.60;0.30;0.81;1600000.00;82.63;0.97;0.96;1.00;8.12;0.13;0.28;-10.00;14.64;670.51;0.02;1883.28;;;1600.00
609.60;0.30;0.86;1700000.00;81.97;0.98;0.97;1.00;8.33;0.14;0.28;-10.00;15.15;677.06;0.02;2036.77;;;1700.00
609.60;0.30;0.91;1800000.00;81.49;0.99;0.99;1.00;8.54;0.15;0.28;-10.00;15.66;683.65;0.02;2196.04;;;1800.00
609.60;0.30;0.96;1900000.00;81.11;0.99;1.00;1.00;8.75;0.15;0.29;-10.00;16.16;690.06;0.02;2359.96;;;1900.00
609.60;0.30;1.01;2000000.00;80.81;1.00;1.01;1.00;8.96;0.16;0.29;-10.00;16.67;696.39;0.02;2528.47;;;2000.00
609.60;0.40;0.10;200020.00;191.21;0.78;0.50;1.00;3.81;0.04;0.12;-10.00;5.89;534.91;0.01;16.87;;;200.02
609.60;0.40;0.15;300020.00;152.84;0.81;0.58;1.00;4.38;0.05;0.15;-10.00;6.91;557.75;0.01;111.29;;;300.02
609.60;0.40;0.20;400010.00;131.57;0.83;0.65;1.00;4.85;0.05;0.18;-10.00;7.76;573.35;0.01;207.76;;;400.01
609.60;0.40;0.25;500000.00;118.79;0.84;0.70;1.00;5.24;0.06;0.20;-10.00;8.50;586.97;0.01;307.24;;;500.00
609.60;0.40;0.30;600000.00;110.10;0.86;0.74;1.00;5.58;0.07;0.21;-10.00;9.18;599.09;0.01;409.56;;;600.00
609.60;0.40;0.34;700000.00;103.68;0.87;0.78;1.00;5.89;0.07;0.22;-10.00;9.81;609.48;0.01;513.86;;;700.00
609.60;0.40;0.39;800000.00;98.74;0.89;0.81;1.00;6.17;0.08;0.23;-10.00;10.40;618.51;0.01;620.49;;;800.00
609.60;0.40;0.44;900000.00;94.84;0.90;0.83;1.00;6.44;0.09;0.24;-10.00;10.96;626.59;0.01;729.77;;;900.00
609.60;0.40;0.49;1000000.00;91.71;0.91;0.85;1.00;6.70;0.09;0.25;-10.00;11.52;634.08;0.02;842.71;;;1000.00
609.60;0.40;0.54;1100000.00;89.17;0.92;0.87;1.00;6.95;0.10;0.26;-10.00;12.05;641.09;0.02;958.92;;;1100.00
609.60;0.40;0.59;1200000.00;87.08;0.93;0.89;1.00;7.20;0.10;0.27;-10.00;12.58;647.80;0.02;1079.36;;;1200.00
609.60;0.40;0.64;1300000.00;85.34;0.94;0.91;1.00;7.44;0.11;0.27;-10.00;13.10;654.10;0.02;1205.16;;;1300.00
609.60;0.40;0.69;1400000.00;83.88;0.95;0.92;1.00;7.69;0.12;0.28;-10.00;13.63;659.91;0.02;1336.96;;;1400.00
609.60;0.40;0.74;1500000.00;82.64;0.96;0.93;1.00;7.93;0.12;0.28;-10.00;14.16;665.48;0.02;1474.24;;;1500.00
609.60;0.40;0.79;1600000.00;81.72;0.97;0.95;1.00;8.16;0.13;0.28;-10.00;14.68;671.43;0.02;1616.05;;;1600.00
609.60;0.40;0.84;1700000.00;80.99;0.97;0.96;1.00;8.39;0.14;0.29;-10.00;15.20;677.39;0.02;1763.69;;;1700.00
609.60;0.40;0.89;1800000.00;80.48;0.98;0.98;1.00;8.61;0.14;0.29;-10.00;15.72;683.58;0.02;1917.09;;;1800.00
609.60;0.40;0.93;1900000.00;80.14;0.99;0.99;1.00;8.82;0.15;0.29;-10.00;16.22;690.00;0.02;2074.68;;;1900.00
609.60;0.40;0.98;2000000.00;79.87;1.00;1.00;1.00;9.03;0.16;0.29;-10.00;16.73;696.27;0.02;2237.05;;;2000.00
609.60;0.40;1.03;2100000.00;79.68;1.01;1.01;1.00;9.24;0.17;0.29;-10.00;17.24;702.41;0.02;2404.08;;;2100.00
609.60;0.50;0.19;400000.00;128.83;0.82;0.63;1.00;4.89;0.05;0.18;-10.00;7.79;574.96;0.01;43.86;;;400.00
