Alt (m);Mach number;Throttle;Power (W);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;Power (kW)
304.8;0.5;0.61;1200000;75.36;0.93;0.87;1;6.02;0.09;0.31;0;12.49;646.93;0.02;626.27;;;1200
304.8;0.5;0.66;1300000;74.04;0.94;0.89;1;6.23;0.1;0.31;0;13.03;653.27;0.02;722.99;;;1300
304.8;0.5;0.71;1400000;73.01;0.95;0.91;1;6.44;0.1;0.32;0;13.57;659.56;0.02;825.85;;;1400
304.8;0.5;0.77;1500000;72.14;0.96;0.93;1;6.65;0.11;0.32;0;14.11;665.55;0.02;933.05;;;1500
304.8;0.5;0.82;1600000;71.37;0.97;0.94;1;6.86;0.11;0.32;0;14.66;671.05;0.02;1044.22;;;1600
304.8;0.5;0.87;1700000;70.71;0.98;0.95;1;7.06;0.12;0.33;0;15.19;676.23;0.02;1159.84;;;1700
304.8;0.5;0.92;1800000;70.19;0.99;0.97;1;7.27;0.13;0.33;0;15.73;681.37;0.02;1280.39;;;1800
304.8;0.5;0.97;1900000;69.87;1;0.98;1;7.46;0.13;0.33;0;16.27;686.99;0.02;1406.11;;;1900
304.8;0.5;1.02;2000000;69.61;1.01;0.99;1;7.66;0.14;0.33;0;16.8;692.41;0.02;1535.92;;;2000
304.8;0.6;0.34;700000;85.77;0.87;0.71;1;4.93;0.06;0.27;0;9.66;609.21;0.01;28.76;;;700
304.8;0.6;0.39;800000;82.26;0.88;0.74;1;5.18;0.07;0.28;0;10.28;618.62;0.01;99.15;;;800
304.8;0.6;0.44;900000;79.5;0.9;0.77;1;5.42;0.07;0.29;0;10.87;627.3;0.01;173.37;;;900
304.8;0.6;0.49;1000000;77.28;0.91;0.8;1;5.64;0.08;0.3;0;11.44;635.32;0.02;251.57;;;1000
304.8;0.6;0.54;1100000;75.47;0.92;0.83;1;5.86;0.08;0.31;0;11.99;642.46;0.02;333.43;;;1100
304.8;0.6;0.59;1200000;73.97;0.93;0.85;1;6.08;0.09;0.31;0;12.54;649.2;0.02;419.46;;;1200
304.8;0.6;0.64;1300000;72.71;0.94;0.87;1;6.29;0.09;0.32;0;13.09;655.58;0.02;509.21;;;1300
304.8;0.6;0.69;1400000;71.72;0.95;0.89;1;6.5;0.1;0.32;0;13.63;661.74;0.02;605.28;;;1400
304.8;0.6;0.74;1500000;70.92;0.96;0.9;1;6.7;0.11;0.33;0;14.17;667.79;0.02;705.46;;;1500
304.8;0.6;0.79;1600000;70.24;0.97;0.92;1;6.91;0.11;0.33;0;14.71;673.61;0.02;809.99;;;1600
304.8;0.6;0.83;1700000;69.68;0.98;0.94;1;7.11;0.12;0.33;0;15.25;679.26;0.02;920.42;;;1700
304.8;0.6;0.88;1800000;69.18;0.98;0.95;1;7.32;0.12;0.34;0;15.79;684.35;0.02;1033.11;;;1800
304.8;0.6;0.93;1900000;68.79;0.99;0.96;1;7.52;0.13;0.34;0;16.33;689.31;0.02;1152.55;;;1900
304.8;0.6;0.98;2000000;68.49;1;0.98;1;7.73;0.14;0.34;0;16.88;694.27;0.02;1276.47;;;2000
304.8;0.6;1.03;2100000;68.33;1.01;0.99;1;7.92;0.14;0.34;0;17.41;699.61;0.02;1404.62;;;2100
609.6;0;0.06;100040;251.67;0.72;0.39;1;2.29;0.03;0.09;0;4.13;486.18;0.01;238.73;;;100.04
609.6;0;0.12;200020;165.92;0.79;0.51;1;2.92;0.03;0.14;0;5.43;527.57;0.01;386.27;;;200.02
609.6;0;0.17;300020;132.37;0.82;0.6;1;3.41;0.04;0.18;0;6.44;549.69;0.01;520.88;;;300.02
609.6;0;0.23;400010;114.57;0.84;0.67;1;3.8;0.05;0.2;0;7.29;565.71;0.01;647.58;;;400.01
609.6;0;0.29;500000;104.01;0.86;0.72;1;4.12;0.05;0.22;0;8.03;579.79;0.01;768.85;;;500
609.6;0;0.35;600000;96.74;0.87;0.77;1;4.41;0.06;0.24;0;8.71;591.93;0.01;889.16;;;600
609.6;0;0.41;700000;91.38;0.89;0.81;1;4.68;0.06;0.25;0;9.35;602.22;0.02;1009.71;;;700
609.6;0;0.46;800000;87.29;0.9;0.84;1;4.92;0.07;0.27;0;9.95;611.18;0.02;1129.92;;;800
609.6;0;0.52;900000;84.06;0.91;0.86;1;5.16;0.08;0.28;0;10.53;619.28;0.02;1251.81;;;900
609.6;0;0.58;1000000;81.5;0.93;0.88;1;5.38;0.08;0.28;0;11.09;626.92;0.02;1375.8;;;1000
609.6;0;0.64;1100000;79.43;0.94;0.9;1;5.6;0.09;0.29;0;11.64;633.97;0.02;1502.3;;;1100
609.6;0;0.7;1200000;77.67;0.95;0.92;1;5.82;0.09;0.3;0;12.19;640.31;0.02;1633.06;;;1200
609.6;0;0.75;1300000;76.22;0.96;0.94;1;6.03;0.1;0.3;0;12.74;646.31;0.02;1768.37;;;1300
609.6;0;0.81;1400000;75.13;0.97;0.95;1;6.24;0.11;0.31;0;13.27;652.62;0.02;1907.7;;;1400
609.6;0;0.87;1500000;74.25;0.98;0.97;1;6.43;0.11;0.31;0;13.8;658.93;0.02;2050.04;;;1500
609.6;0;0.93;1600000;73.64;0.99;0.99;1;6.62;0.12;0.31;0;14.32;665.74;0.02;2193.84;;;1600
609.6;0;0.98;1700000;73.15;1;1;1;6.8;0.12;0.32;0;14.83;672.42;0.02;2341.25;;;1700
609.6;0;1.04;1800000;72.78;1.01;1.01;1;6.98;0.13;0.32;0;15.34;678.97;0.02;2494.12;;;1800
609.6;0.1;0.06;100040;250.7;0.72;0.39;1;2.29;0.03;0.09;0;4.14;486.26;0.01;161.62;;;100.04
609.6;0.1;0.12;200020;165.45;0.79;0.51;1;2.93;0.03;0.14;0;5.44;527.72;0.01;287.65;;;200.02
609.6;0.1;0.17;300020;132.08;0.82;0.6;1;3.41;0.04;0.18;0;6.45;549.92;0.01;405.79;;;300.02
609.6;0.1;0.23;400010;114.33;0.84;0.67;1;3.81;0.05;0.2;0;7.29;565.92;0.01;519.26;;;400.01
609.6;0.1;0.29;500000;103.78;0.86;0.72;1;4.13;0.05;0.22;0;8.03;579.93;0.01;629.76;;;500
609.6;0.1;0.35;600000;96.55;0.87;0.77;1;4.42;0.06;0.24;0;8.71;592.11;0.01;740.36;;;600
609.6;0.1;0.4;700000;91.2;0.89;0.8;1;4.68;0.06;0.25;0;9.35;602.41;0.02;851.91;;;700
609.6;0.1;0.46;800000;87.13;0.9;0.83;1;4.93;0.07;0.27;0;9.95;611.38;0.02;963.85;;;800
609.6;0.1;0.52;900000;83.92;0.91;0.86;1;5.16;0.08;0.28;0;10.53;619.51;0.02;1077.82;;;900
609.6;0.1;0.58;1000000;81.37;0.92;0.88;1;5.39;0.08;0.28;0;11.1;627.12;0.02;1194.3;;;1000
609.6;0.1;0.63;1100000;79.31;0.94;0.9;1;5.6;0.09;0.29;0;11.65;634.21;0.02;1313.48;;;1100
609.6;0.1;0.69;1200000;77.56;0.95;0.92;1;5.82;0.09;0.3;0;12.19;640.58;0.02;1436.9;;;1200
609.6;0.1;0.75;1300000;76.11;0.96;0.93;1;6.03;0.1;0.3;0;12.74;646.56;0.02;1565.2;;;1300
609.6;0.1;0.81;1400000;75.01;0.97;0.95;1;6.24;0.11;0.31;0;13.28;652.78;0.02;1697.66;;;1400
609.6;0.1;0.87;1500000;74.14;0.98;0.97;1;6.44;0.11;0.31;0;13.81;659.11;0.02;1833.32;;;1500
609.6;0.1;0.92;1600000;73.51;0.99;0.98;1;6.63;0.12;0.32;0;14.33;665.77;0.02;1971.36;;;1600
609.6;0.1;0.98;1700000;73.02;1;1;1;6.81;0.12;0.32;0;14.84;672.46;0.02;2112.72;;;1700
609.6;0.1;1.04;1800000;72.66;1;1.01;1;6.99;0.13;0.32;0;15.35;679;0.02;2259.61;;;1800
609.6;0.2;0.06;100040;247.74;0.72;0.39;1;2.3;0.02;0.09;0;4.15;486.5;0.01;84.1;;;100.04
609.6;0.2;0.11;200020;164.03;0.79;0.5;1;2.94;0.03;0.14;0;5.45;528.15;0.01;188.85;;;200.02
609.6;0.2;0.17;300020;131.25;0.82;0.59;1;3.42;0.04;0.18;0;6.45;550.68;0.01;290.58;;;300.02
609.6;0.2;0.23;400010;113.6;0.83;0.66;1;3.82;0.05;0.2;0;7.3;566.54;0.01;390.89;;;400.01
609.6;0.2;0.28;500000;103.08;0.85;0.71;1;4.14;0.05;0.22;0;8.04;580.35;0.01;490.68;;;500
609.6;0.2;0.34;600000;95.95;0.87;0.76;1;4.43;0.06;0.24;0;8.72;592.58;0.01;591.63;;;600
609.6;0.2;0.4;700000;90.67;0.89;0.8;1;4.69;0.06;0.26;0;9.36;603;0.02;694.26;;;700
609.6;0.2;0.46;800000;86.66;0.9;0.83;1;4.94;0.07;0.27;0;9.96;611.97;0.02;797.97;;;800
609.6;0.2;0.51;900000;83.5;0.91;0.85;1;5.18;0.08;0.28;0;10.54;620.16;0.02;904.07;;;900
609.6;0.2;0.57;1000000;80.96;0.92;0.88;1;5.4;0.08;0.29;0;11.11;627.7;0.02;1013.14;;;1000
609.6;0.2;0.63;1100000;78.93;0.93;0.9;1;5.62;0.09;0.29;0;11.66;634.84;0.02;1125.09;;;1100
609.6;0.2;0.68;1200000;77.23;0.95;0.92;1;5.83;0.09;0.3;0;12.2;641.39;0.02;1241.05;;;1200
609.6;0.2;0.74;1300000;75.8;0.96;0.93;1;6.05;0.1;0.31;0;12.75;647.42;0.02;1362.02;;;1300
609.6;0.2;0.8;1400000;74.66;0.97;0.95;1;6.26;0.1;0.31;0;13.29;653.32;0.02;1488.33;;;1400
609.6;0.2;0.85;1500000;73.81;0.98;0.96;1;6.46;0.11;0.31;0;13.83;659.63;0.02;1617.45;;;1500
609.6;0.2;0.91;1600000;73.12;0.99;0.98;1;6.65;0.12;0.32;0;14.35;665.86;0.02;1750.17;;;1600
609.6;0.2;0.97;1700000;72.65;0.99;0.99;1;6.83;0.12;0.32;0;14.86;672.56;0.02;1885.71;;;1700
609.6;0.2;1.02;1800000;72.3;1;1.01;1;7.01;0.13;0.32;0;15.38;679.11;0.02;2026.74;;;1800
609.6;0.3;0.06;100040;242.74;0.71;0.38;1;2.33;0.02;0.1;0;4.17;486.89;0.01;5.19;;;100.04
609.6;0.3;0.11;200020;161.56;0.78;0.5;1;2.96;0.03;0.14;0;5.47;528.82;0.01;88.99;;;200.02
609.6;0.3;0.17;300020;129.85;0.81;0.58;1;3.43;0.04;0.18;0;6.46;551.95;0.01;174.74;;;300.02
609.6;0.3;0.22;400010;112.34;0.83;0.65;1;3.83;0.04;0.21;0;7.32;567.52;0.01;261.82;;;400.01
609.6;0.3;0.28;500000;101.93;0.85;0.7;1;4.16;0.05;0.23;0;8.06;581.18;0.01;350.75;;;500
609.6;0.3;0.33;600000;94.95;0.87;0.75;1;4.45;0.06;0.24;0;8.74;593.32;0.01;442.12;;;600
609.6;0.3;0.39;700000;89.8;0.88;0.79;1;4.72;0.06;0.26;0;9.38;603.94;0.01;535.91;;;700
609.6;0.3;0.45;800000;85.87;0.9;0.82;1;4.96;0.07;0.27;0;9.98;612.99;0.02;631.4;;;800
609.6;0.3;0.5;900000;82.78;0.91;0.84;1;5.2;0.07;0.28;0;10.56;621.21;0.02;729.81;;;900
609.6;0.3;0.56;1000000;80.29;0.92;0.87;1;5.42;0.08;0.29;0;11.13;628.74;0.02;831.41;;;1000
609.6;0.3;0.61;1100000;78.3;0.93;0.89;1;5.64;0.09;0.3;0;11.68;635.86;0.02;936.28;;;1100
609.6;0.3;0.67;1200000;76.66;0.94;0.91;1;5.85;0.09;0.3;0;12.22;642.62;0.02;1044.9;;;1200
609.6;0.3;0.72;1300000;75.29;0.95;0.92;1;6.06;0.1;0.31;0;12.77;648.81;0.02;1158.73;;;1300
609.6;0.3;0.78;1400000;74.15;0.96;0.94;1;6.28;0.1;0.31;0;13.32;654.62;0.02;1278.06;;;1400
609.6;0.3;0.83;1500000;73.24;0.98;0.95;1;6.48;0.11;0.32;0;13.85;660.46;0.02;1401.31;;;1500
609.6;0.3;0.89;1600000;72.55;0.98;0.97;1;6.68;0.12;0.32;0;14.38;666.59;0.02;1528.04;;;1600
609.6;0.3;0.95;1700000;72.02;0.99;0.99;1;6.87;0.12;0.32;0;14.91;672.72;0.02;1658.58;;;1700
609.6;0.3;1;1800000;71.7;1;1;1;7.05;0.13;0.32;0;15.42;679.28;0.02;1793.93;;;1800
609.6;0.4;0.16;300020;127.77;0.81;0.56;1;3.46;0.04;0.18;0;6.48;553.51;0.01;57.56;;;300.02
609.6;0.4;0.22;400010;110.65;0.83;0.63;1;3.86;0.04;0.21;0;7.34;569.12;0.01;131.44;;;400.01
609.6;0.4;0.27;500000;100.28;0.85;0.69;1;4.19;0.05;0.23;0;8.09;582.26;0.01;209.1;;;500
609.6;0.4;0.32;600000;93.52;0.86;0.73;1;4.48;0.06;0.25;0;8.77;594.33;0.01;291;;;600
609.6;0.4;0.38;700000;88.55;0.88;0.77;1;4.74;0.06;0.26;0;9.41;605.09;0.01;376.02;;;700
609.6;0.4;0.43;800000;84.74;0.89;0.8;1;4.99;0.07;0.27;0;10.01;614.34;0.02;463.33;;;800
609.6;0.4;0.49;900000;81.76;0.91;0.83;1;5.23;0.07;0.28;0;10.6;622.64;0.02;554.45;;;900
609.6;0.4;0.54;1000000;79.35;0.92;0.85;1;5.45;0.08;0.29;0;11.16;630.24;0.02;648.32;;;1000
609.6;0.4;0.59;1100000;77.4;0.93;0.87;1;5.67;0.09;0.3;0;11.71;637.24;0.02;745.96;;;1100
609.6;0.4;0.65;1200000;75.82;0.94;0.89;1;5.88;0.09;0.31;0;12.25;644.06;0.02;847.74;;;1200
609.6;0.4;0.7;1300000;74.53;0.95;0.91;1;6.09;0.1;0.31;0;12.8;650.57;0.02;954.41;;;1300
609.6;0.4;0.75;1400000;73.45;0.96;0.93;1;6.3;0.1;0.32;0;13.34;656.57;0.02;1066.66;;;1400
609.6;0.4;0.81;1500000;72.53;0.97;0.94;1;6.51;0.11;0.32;0;13.89;662.18;0.02;1183.29;;;1500
609.6;0.4;0.86;1600000;71.78;0.98;0.96;1;6.72;0.11;0.32;0;14.43;667.75;0.02;1304.13;;;1600
609.6;0.4;0.92;1700000;71.25;0.99;0.97;1;6.92;0.12;0.33;0;14.95;673.71;0.02;1428.89;;;1700
609.6;0.4;0.97;1800000;70.84;1;0.99;1;7.11;0.13;0.33;0;15.48;679.53;0.02;1559.37;;;1800
609.6;0.4;1.02;1900000;70.63;1;1;1;7.29;0.13;0.33;0;16;685.91;0.02;1693.53;;;1900
609.6;0.5;0.26;500000;98.31;0.84;0.66;1;4.22;0.05;0.24;0;8.11;583.99;0.01;65.23;;;500
609.6;0.5;0.31;600000;91.65;0.86;0.71;1;4.52;0.05;0.25;0;8.8;595.74;0.01;137.12;;;600
609.6;0.5;0.36;700000;86.89;0.87;0.74;1;4.79;0.06;0.27;0;9.44;606.42;0.01;213.43;;;700
609.6;0.5;0.42;800000;83.27;0.89;0.78;1;5.03;0.07;0.28;0;10.05;615.88;0.01;292.84;;;800
609.6;0.5;0.47;900000;80.39;0.9;0.81;1;5.27;0.07;0.29;0;10.63;624.37;0.02;375.9;;;900
609.6;0.5;0.52;1000000;78.1;0.91;0.83;1;5.49;0.08;0.3;0;11.2;632.05;0.02;462.78;;;1000
609.6;0.5;0.57;1100000;76.25;0.92;0.86;1;5.71;0.08;0.3;0;11.75;639.16;0.02;553.65;;;1100
609.6;0.5;0.62;1200000;74.71;0.93;0.88;1;5.92;0.09;0.31;0;12.3;645.86;0.02;648.29;;;1200
609.6;0.5;0.68;1300000;73.48;0.94;0.9;1;6.13;0.1;0.32;0;12.84;652.4;0.02;748.1;;;1300
609.6;0.5;0.73;1400000;72.49;0.96;0.91;1;6.34;0.1;0.32;0;13.38;658.73;0.02;853.39;;;1400
609.6;0.5;0.78;1500000;71.65;0.97;0.93;1;6.55;0.11;0.32;0;13.92;664.65;0.02;963.14;;;1500
609.6;0.5;0.83;1600000;70.92;0.98;0.94;1;6.76;0.11;0.33;0;14.47;670.11;0.02;1077.31;;;1600
609.6;0.5;0.88;1700000;70.3;0.98;0.96;1;6.97;0.12;0.33;0;15.01;675.34;0.02;1196.13;;;1700
609.6;0.5;0.94;1800000;69.91;0.99;0.97;1;7.17;0.13;0.33;0;15.54;681.05;0.02;1320.78;;;1800
609.6;0.5;0.99;1900000;69.62;1;0.99;1;7.36;0.13;0.33;0;16.08;686.71;0.02;1449.76;;;1900
609.6;0.5;1.04;2000000;69.43;1.01;1;1;7.55;0.14;0.33;0;16.6;692.46;0.02;1582.96;;;2000
609.6;0.6;0.35;700000;84.82;0.87;0.72;1;4.84;0.06;0.27;0;9.49;608.09;0.01;47.27;;;700
609.6;0.6;0.4;800000;81.41;0.88;0.75;1;5.08;0.07;0.28;0;10.09;617.49;0.01;118.78;;;800
609.6;0.6;0.45;900000;78.7;0.9;0.78;1;5.32;0.07;0.29;0;10.68;626.24;0.01;194.28;;;900
609.6;0.6;0.5;1000000;76.54;0.91;0.81;1;5.54;0.08;0.3;0;11.25;634.17;0.02;274.1;;;1000
609.6;0.6;0.55;1100000;74.8;0.92;0.83;1;5.76;0.08;0.31;0;11.8;641.38;0.02;357.66;;;1100
609.6;0.6;0.6;1200000;73.36;0.93;0.86;1;5.97;0.09;0.32;0;12.35;648.15;0.02;445.7;;;1200
609.6;0.6;0.65;1300000;72.18;0.94;0.87;1;6.18;0.09;0.32;0;12.89;654.64;0.02;538.34;;;1300
609.6;0.6;0.7;1400000;71.25;0.95;0.89;1;6.39;0.1;0.33;0;13.44;660.91;0.02;637.16;;;1400
609.6;0.6;0.75;1500000;70.49;0.96;0.91;1;6.6;0.11;0.33;0;13.98;667.05;0.02;740.09;;;1500
609.6;0.6;0.8;1600000;69.85;0.97;0.93;1;6.81;0.11;0.33;0;14.52;672.92;0.02;847.62;;;1600
609.6;0.6;0.85;1700000;69.3;0.98;0.94;1;7.01;0.12;0.33;0;15.06;678.4;0.02;959.94;;;1700
609.6;0.6;0.9;1800000;68.86;0.99;0.96;1;7.22;0.12;0.34;0;15.6;683.58;0.02;1078.26;;;1800
609.6;0.6;0.95;1900000;68.5;1;0.97;1;7.43;0.13;0.34;0;16.16;688.6;0.02;1202.01;;;1900
609.6;0.6;1;2000000;68.32;1;0.98;1;7.62;0.14;0.34;0;16.69;694.1;0.02;1328.6;;;2000
609.6;0.6;1.05;2100000;68.19;1.01;1;1;7.82;0.14;0.34;0;17.22;699.5;0.02;1460.65;;;2100
914.4;0;0.06;100040;246.95;0.72;0.4;1;2.23;0.02;0.09;0;4.04;485.3;0.01;236.17;;;100.04
914.4;0;0.12;200020;162.94;0.79;0.52;1;2.86;0.03;0.14;0;5.32;526.49;0.01;382.99;;;200.02
914.4;0;0.18;300020;129.98;0.82;0.61;1;3.34;0.04;0.18;0;6.31;548.07;0.01;516.68;;;300.02
914.4;0;0.24;400010;112.78;0.84;0.68;1;3.73;0.05;0.21;0;7.15;564.43;0.01;643.17;;;400.01
914.4;0;0.3;500000;102.51;0.86;0.73;1;4.04;0.05;0.23;0;7.87;578.67;0.01;764.56;;;500
914.4;0;0.35;600000;95.41;0.87;0.78;1;4.33;0.06;0.24;0;8.54;590.68;0.01;884.77;;;600
914.4;0;0.41;700000;90.21;0.89;0.81;1;4.59;0.06;0.26;0;9.18;601.01;0.02;1006.13;;;700
914.4;0;0.47;800000;86.24;0.9;0.84;1;4.83;0.07;0.27;0;9.77;609.93;0.02;1126.46;;;800
914.4;0;0.53;900000;83.1;0.91;0.87;1;5.07;0.07;0.28;0;10.35;618.08;0.02;1249.63;;;900
914.4;0;0.59;1000000;80.65;0.93;0.89;1;5.29;0.08;0.29;0;10.91;625.78;0.02;1374.62;;;1000
914.4;0;0.65;1100000;78.63;0.94;0.91;1;5.51;0.09;0.29;0;11.46;632.74;0.02;1503.06;;;1100
914.4;0;0.71;1200000;76.93;0.95;0.92;1;5.72;0.09;0.3;0;12.01;639.09;0.02;1635.9;;;1200
914.4;0;0.77;1300000;75.59;0.96;0.94;1;5.94;0.1;0.31;0;12.55;645.32;0.02;1774.17;;;1300
914.4;0;0.83;1400000;74.59;0.97;0.96;1;6.14;0.1;0.31;0;13.09;651.96;0.02;1915.22;;;1400
914.4;0;0.89;1500000;73.83;0.98;0.98;1;6.33;0.11;0.31;0;13.61;658.73;0.02;2058.84;;;1500
914.4;0;0.95;1600000;73.28;0.99;0.99;1;6.51;0.12;0.32;0;14.12;665.74;0.02;2205.07;;;1600
914.4;0;1;1700000;72.85;1;1;1;6.69;0.12;0.32;0;14.64;672.55;0.02;2356.28;;;1700
914.4;0.1;0.06;100040;246.01;0.72;0.39;1;2.24;0.02;0.09;0;4.05;485.37;0.01;161.02;;;100.04
914.4;0.1;0.12;200020;162.5;0.79;0.52;1;2.87;0.03;0.14;0;5.33;526.64;0.01;286.76;;;200.02
914.4;0.1;0.18;300020;129.71;0.81;0.61;1;3.35;0.04;0.18;0;6.31;548.31;0.01;404.27;;;300.02
914.4;0.1;0.24;400010;112.52;0.84;0.68;1;3.73;0.05;0.21;0;7.15;564.59;0.01;517.89;;;400.01
914.4;0.1;0.29;500000;102.29;0.86;0.73;1;4.05;0.05;0.23;0;7.88;578.82;0.01;628.67;;;500
914.4;0.1;0.35;600000;95.23;0.87;0.77;1;4.33;0.06;0.24;0;8.55;590.87;0.01;739.35;;;600
914.4;0.1;0.41;700000;90.04;0.89;0.81;1;4.6;0.06;0.26;0;9.18;601.21;0.02;851.78;;;700
914.4;0.1;0.47;800000;86.09;0.9;0.84;1;4.84;0.07;0.27;0;9.78;610.14;0.02;964.02;;;800
914.4;0.1;0.53;900000;82.97;0.91;0.86;1;5.07;0.07;0.28;0;10.35;618.3;0.02;1079.36;;;900
914.4;0.1;0.59;1000000;80.52;0.93;0.89;1;5.29;0.08;0.29;0;10.91;625.98;0.02;1196.95;;;1000
914.4;0.1;0.65;1100000;78.51;0.94;0.91;1;5.51;0.09;0.3;0;11.46;633;0.02;1318;;;1100
914.4;0.1;0.71;1200000;76.82;0.95;0.92;1;5.73;0.09;0.3;0;12.01;639.37;0.02;1443.54;;;1200
914.4;0.1;0.76;1300000;75.48;0.96;0.94;1;5.94;0.1;0.31;0;12.56;645.57;0.02;1574.76;;;1300
914.4;0.1;0.82;1400000;74.48;0.97;0.96;1;6.14;0.1;0.31;0;13.09;652.13;0.02;1709.23;;;1400
914.4;0.1;0.88;1500000;73.7;0.98;0.98;1;6.34;0.11;0.31;0;13.62;658.76;0.02;1846.77;;;1500
914.4;0.1;0.94;1600000;73.15;0.99;0.99;1;6.52;0.12;0.32;0;14.13;665.77;0.02;1986.93;;;1600
914.4;0.1;1;1700000;72.72;1;1;1;6.7;0.12;0.32;0;14.65;672.58;0.02;2132.12;;;1700
914.4;0.1;1.06;1800000;72.42;1.01;1.02;1;6.88;0.13;0.32;0;15.16;679.28;0.02;2282.31;;;1800
914.4;0.2;0.06;100040;243.18;0.72;0.39;1;2.25;0.02;0.1;0;4.06;485.6;0.01;85.48;;;100.04
914.4;0.2;0.12;200020;161.14;0.79;0.51;1;2.88;0.03;0.14;0;5.33;527.11;0.01;190.33;;;200.02
914.4;0.2;0.17;300020;128.86;0.81;0.6;1;3.35;0.04;0.18;0;6.32;549.02;0.01;291.76;;;300.02
914.4;0.2;0.23;400010;111.79;0.83;0.67;1;3.74;0.04;0.21;0;7.16;565.15;0.01;392.51;;;400.01
914.4;0.2;0.29;500000;101.63;0.85;0.72;1;4.06;0.05;0.23;0;7.89;579.25;0.01;492.8;;;500
914.4;0.2;0.35;600000;94.67;0.87;0.77;1;4.34;0.06;0.24;0;8.56;591.39;0.01;593.98;;;600
914.4;0.2;0.41;700000;89.53;0.89;0.8;1;4.61;0.06;0.26;0;9.19;601.81;0.02;697.61;;;700
914.4;0.2;0.46;800000;85.63;0.9;0.83;1;4.85;0.07;0.27;0;9.79;610.75;0.02;801.8;;;800
914.4;0.2;0.52;900000;82.56;0.91;0.86;1;5.08;0.07;0.28;0;10.37;618.97;0.02;909.28;;;900
914.4;0.2;0.58;1000000;80.13;0.92;0.88;1;5.31;0.08;0.29;0;10.93;626.58;0.02;1019.62;;;1000
914.4;0.2;0.64;1100000;78.17;0.94;0.9;1;5.52;0.09;0.3;0;11.47;633.76;0.02;1133.36;;;1100
914.4;0.2;0.7;1200000;76.51;0.95;0.92;1;5.74;0.09;0.3;0;12.02;640.2;0.02;1251.52;;;1200
914.4;0.2;0.75;1300000;75.17;0.96;0.93;1;5.95;0.1;0.31;0;12.57;646.3;0.02;1375.79;;;1300
914.4;0.2;0.81;1400000;74.14;0.97;0.95;1;6.16;0.1;0.31;0;13.11;652.63;0.02;1503.94;;;1400
914.4;0.2;0.87;1500000;73.33;0.98;0.97;1;6.36;0.11;0.32;0;13.64;659.03;0.02;1635.58;;;1500
914.4;0.2;0.93;1600000;72.77;0.99;0.98;1;6.54;0.12;0.32;0;14.15;665.86;0.02;1770.13;;;1600
914.4;0.2;0.99;1700000;72.36;1;1;1;6.73;0.12;0.32;0;14.67;672.69;0.02;1909.51;;;1700
914.4;0.2;1.04;1800000;72.06;1.01;1.01;1;6.91;0.13;0.32;0;15.19;679.33;0.02;2053.99;;;1800
914.4;0.3;0.06;100040;238.37;0.71;0.39;1;2.28;0.02;0.1;0;4.07;485.96;0.01;8.64;;;100.04
914.4;0.3;0.11;200020;158.81;0.78;0.5;1;2.9;0.03;0.15;0;5.35;527.82;0.01;92.95;;;200.02
914.4;0.3;0.17;300020;127.54;0.81;0.59;1;3.37;0.04;0.18;0;6.33;550.31;0.01;178.63;;;300.02
914.4;0.3;0.23;400010;110.59;0.83;0.66;1;3.76;0.04;0.21;0;7.17;566.15;0.01;266.4;;;400.01
914.4;0.3;0.28;500000;100.5;0.85;0.7;1;4.08;0.05;0.23;0;7.91;579.99;0.01;356.11;;;500
914.4;0.3;0.34;600000;93.69;0.87;0.75;1;4.36;0.06;0.25;0;8.58;592.14;0.01;447.92;;;600
914.4;0.3;0.4;700000;88.67;0.88;0.79;1;4.63;0.06;0.26;0;9.21;602.76;0.01;542.76;;;700
914.4;0.3;0.45;800000;84.86;0.9;0.82;1;4.87;0.07;0.27;0;9.81;611.75;0.02;638.98;;;800
914.4;0.3;0.51;900000;81.86;0.91;0.85;1;5.1;0.07;0.28;0;10.38;620.04;0.02;738.74;;;900
914.4;0.3;0.57;1000000;79.47;0.92;0.87;1;5.33;0.08;0.29;0;10.95;627.55;0.02;841.82;;;1000
914.4;0.3;0.62;1100000;77.56;0.93;0.89;1;5.54;0.09;0.3;0;11.49;634.8;0.02;948.46;;;1100
914.4;0.3;0.68;1200000;75.97;0.94;0.91;1;5.75;0.09;0.31;0;12.04;641.53;0.02;1059.2;;;1200
914.4;0.3;0.74;1300000;74.67;0.96;0.93;1;5.97;0.1;0.31;0;12.59;647.71;0.02;1176.32;;;1300
914.4;0.3;0.79;1400000;73.59;0.97;0.94;1;6.18;0.1;0.32;0;13.13;653.63;0.02;1298.17;;;1400
914.4;0.3;0.85;1500000;72.78;0.98;0.96;1;6.38;0.11;0.32;0;13.67;659.89;0.02;1423.55;;;1500
914.4;0.3;0.91;1600000;72.13;0.98;0.98;1;6.58;0.12;0.32;0;14.2;666.07;0.02;1553.11;;;1600
914.4;0.3;0.96;1700000;71.75;0.99;0.99;1;6.76;0.12;0.32;0;14.71;672.86;0.02;1686.91;;;1700
914.4;0.3;1.02;1800000;71.47;1;1;1;6.95;0.13;0.32;0;15.23;679.51;0.02;1825.63;;;1800
