Alt (m);Mach number;Throttle;Power (kW);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;;Power (kW)
4000;0.6;0.844723015;500000;80.9522;0.94068;0.88116;0.99931;1.9302;0.040476;0.2864522;30;10.763;750.32;0.0233;231.99;;;;500
4000;0.6;1.182612221;700000;76.033;0.99654;0.97411;0.99964;2.3125;0.053223;0.3049851;30;13.298;784.94;0.025573;449.84;;;;700
5000;0;0.206414728;100010;166.9214;0.76412;0.54803;0.9977;0.83422;0.016694;0.1389213;30;4.4081;622.77;0.022235;143.32;;;;100.01
5000;0;0.619182267;300000;95.5355;0.89056;0.84623;0.9988;1.3863;0.028661;0.2427259;30;7.5711;697.05;0.022976;372.61;;;;300
5000;0;1.031970444;500000;81.8939;0.96687;0.97162;0.99931;1.7935;0.040947;0.2831584;30;10.153;740.42;0.025373;634.25;;;;500
5000;0.2;0.203470866;100010;166.1895;0.762;0.53906;0.9977;0.83567;0.01662;0.1395331;30;4.4113;623.82;0.022099;86.82;;;;100.01
5000;0.2;0.610351563;300000;95.0688;0.88771;0.83824;0.9988;1.39;0.028521;0.2439174;30;7.5807;697.67;0.022801;278.98;;;;300
5000;0.2;1.017252604;500000;81.5867;0.96426;0.96334;0.99931;1.7968;0.040793;0.2842245;30;10.163;741.49;0.025231;513.18;;;;500
5000;0.4;0.195038711;100010;163.7537;0.75527;0.51413;0.9977;0.84123;0.016377;0.1416086;30;4.4233;626.51;0.021631;29.93;;;;100.01
5000;0.4;0.585057628;300000;93.6569;0.87977;0.81154;0.9988;1.4008;0.028097;0.2475945;30;7.6073;699.52;0.022287;184.86;;;;300
5000;0.4;0.975096047;500000;80.651;0.9568;0.94183;0.99931;1.8069;0.040325;0.287522;30;10.192;744.49;0.024799;392.11;;;;500
5000;0.4;1.365134466;700000;77.0103;1.0187;1.035;0.99964;2.1699;0.053907;0.3011148;30;12.69;785.07;0.027604;657.31;;;;700
5000;0.6;0.548837379;300000;91.3761;0.86881;0.75579;0.9988;1.418;0.027413;0.2537747;30;7.6501;702.88;0.021476;89.03;;;;300
5000;0.6;0.914728966;500000;79.0389;0.9462;0.90811;0.99931;1.8252;0.039519;0.2933861;30;10.244;749.32;0.024058;269.6;;;;500
5000;0.6;1.280620552;700000;75.0973;1.0079;1.0049;0.99964;2.2132;0.052568;0.308785;30;12.815;785.21;0.026394;512.32;;;;700
6000;0;0.22640527;100010;158.5805;0.75552;0.56496;0.9977;0.76333;0.015859;0.1462281;30;4.0659;620.74;0.023085;138.55;;;;100.01
6000;0;0.679147896;300000;92.1123;0.89371;0.86685;0.9988;1.2932;0.027634;0.2517462;30;7.1102;695.46;0.023749;371.69;;;;300
6000;0;1.13191316;500000;80.2713;0.97716;0.99365;0.99931;1.6948;0.040136;0.2888822;30;9.6771;741.84;0.026321;649.93;;;;500
6000;0.2;0.223032493;100010;157.9807;0.75377;0.5557;0.9977;0.76431;0.015799;0.1467834;30;4.068;621.86;0.022968;87.44;;;;100.01
6000;0.2;0.669030575;300000;91.7195;0.89179;0.8593;0.9988;1.2964;0.027516;0.2528245;30;7.1203;696.21;0.023584;285.5;;;;300
6000;0.2;1.115050958;500000;79.8687;0.97485;0.98772;0.99931;1.7015;0.039934;0.2903381;30;9.696;741.91;0.026086;537.45;;;;500
6000;0.4;0.213268222;100010;156.0499;0.74639;0.52965;0.9977;0.7679;0.015606;0.1485994;30;4.0753;624.88;0.022582;36.07;;;;100.01
6000;0.4;0.639740692;300000;90.3966;0.8833;0.83526;0.9988;1.3066;0.027119;0.2565244;30;7.1447;697.95;0.023063;198.73;;;;300
6000;0.4;1.066234486;500000;78.8966;0.9654;0.96752;0.99931;1.7146;0.039448;0.2939153;30;9.7341;744.01;0.02557;424.69;;;;500
6000;0.6;0.598312758;300000;88.2518;0.87117;0.78861;0.9988;1.3235;0.026476;0.2627587;30;7.1868;700.93;0.022227;110.45;;;;300
6000;0.6;0.99718793;500000;77.4428;0.95337;0.93511;0.99931;1.7308;0.038721;0.2994329;30;9.7818;748.84;0.024859;310.21;;;;500
6000;0.6;1.396063102;700000;75.01;1.0196;1.0325;0.99964;2.1084;0.052507;0.3091447;30;12.355;790.44;0.027673;581.49;;;;700
7000;0;0.252671736;100010;150.873;0.7458;0.58278;0.9977;0.69772;0.015089;0.1536983;30;3.7496;618.98;0.024028;134.33;;;;100.01
7000;0;0.757939415;300000;89.1036;0.89672;0.88807;0.9988;1.2073;0.026731;0.2602468;30;6.69;694.3;0.024601;373.22;;;;300
7000;0;1.263232359;500000;79.3653;0.98686;1.0206;0.99931;1.6017;0.039683;0.2921796;30;9.2539;746.11;0.027529;672.32;;;;500
7000;0.2;0.2479177;100010;150.4592;0.74358;0.57311;0.9977;0.69798;0.015047;0.154121;30;3.7498;620.29;0.023954;88.13;;;;100.01
7000;0.2;0.743678731;300000;88.73;0.895;0.88102;0.9988;1.21;0.026619;0.2613426;30;6.6972;695.11;0.024443;293.56;;;;300
7000;0.2;1.239464551;500000;78.9841;0.98466;1.0134;0.99931;1.6082;0.039492;0.2935897;30;9.2725;746.04;0.027286;567.44;;;;500
7000;0.4;0.236234794;100010;149.0322;0.73617;0.54607;0.9977;0.69971;0.014905;0.1555968;30;3.7529;623.75;0.023668;41.84;;;;100.01
7000;0.4;0.708633518;300000;87.5711;0.88849;0.85794;0.9988;1.2192;0.026271;0.2648013;30;6.7208;697.11;0.023943;213.75;;;;300
7000;0.4;1.181055864;500000;77.7861;0.97845;0.99417;0.99931;1.6283;0.038893;0.2981117;30;9.3283;745.86;0.026542;463.03;;;;500
7000;0.6;0.658790461;300000;85.5465;0.8753;0.81754;0.9988;1.2353;0.025664;0.2710681;30;6.7606;699.79;0.023085;132.39;;;;300
7000;0.6;1.097984101;500000;76.3038;0.96364;0.96034;0.99931;1.6478;0.038152;0.3039025;30;9.3839;749.26;0.02573;355.89;;;;500
8000;0;0.287690936;100010;144.0688;0.73313;0.59983;0.9977;0.6341;0.014408;0.1609573;30;3.447;617.73;0.025247;130.09;;;;100.01
8000;0;0.862986509;300000;86.4881;0.901;0.90391;0.9988;1.1301;0.025946;0.268117;30;6.3128;693.61;0.025511;378;;;;300
8000;0;1.438310848;500000;78.9443;0.99951;1.0562;0.99931;1.515;0.039472;0.2937378;30;8.8729;752.75;0.028949;700.07;;;;500
8000;0.2;0.281409156;100010;143.695;0.73103;0.58979;0.9977;0.63438;0.014371;0.1613761;30;3.4474;618.98;0.02517;88.62;;;;100.01
8000;0.2;0.844143054;300000;86.1701;0.89924;0.89854;0.9988;1.1323;0.025851;0.2691065;30;6.319;694.52;0.025367;304.34;;;;300
8000;0.2;1.40690509;500000;78.5615;0.99687;1.0475;0.99931;1.5221;0.039281;0.295169;30;8.8935;752.29;0.028674;602.42;;;;500
8000;0.4;0.266238952;100010;142.5325;0.72484;0.56198;0.9977;0.63539;0.014254;0.1626923;30;3.449;622.61;0.024927;47.07;;;;100.01
8000;0.4;0.798636993;300000;85.1718;0.89406;0.88219;0.9988;1.1398;0.025552;0.2722606;30;6.3395;697;0.024908;230.66;;;;300
8000;0.4;1.331061655;500000;77.4456;0.98959;1.0236;0.99931;1.5424;0.038723;0.2994223;30;8.9524;751.37;0.027895;505.7;;;;500
8000;0.6;0.245086507;100010;140.2443;0.71092;0.5214;0.9977;0.63874;0.014026;0.1653467;30;3.4553;627.63;0.024398;5.17;;;;100.01
8000;0.6;0.735186002;300000;83.3537;0.88158;0.84457;0.9988;1.1548;0.025006;0.2781993;30;6.3787;699.82;0.02406;155.91;;;;300
8000;0.6;1.225310003;500000;75.6868;0.97791;0.99214;0.99931;1.5716;0.037843;0.3063802;30;9.0345;751.61;0.026763;406.41;;;;500
