Alt (m);Mach number;Throttle;Power (kW);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;;Power (kW)
1000;0.6;0.99952654;1900000;66.1754;0.99641;0.96182;0.99995;5.6865;0.12573;0.3504161;10;18.683;759.82;0.024569;968.73;;;;1900
1000;0.6;1.10473986;2100000;65.6504;1.0133;0.98834;1;6.0149;0.13787;0.3532183;10;19.984;770.78;0.02547;1182.29;;;;2100
2000;0;0.062799021;100020;219.4237;0.69671;0.36831;0.99701;1.4847;0.021947;0.1056811;10;4.0966;527.68;0.016424;155.94;;;;100.02
2000;0;0.188371947;300020;118.5039;0.80215;0.57457;0.9981;2.2892;0.035553;0.1956808;10;6.5866;599.95;0.017256;360.36;;;;300.02
2000;0;0.313938595;500010;94.0983;0.8457;0.70279;0.99861;2.8431;0.04705;0.2464331;10;8.4014;633.09;0.018388;554.9;;;;500.01
2000;0;0.439505243;700000;83.4112;0.88364;0.79848;0.99895;3.2778;0.058388;0.2780073;10;9.9342;658.74;0.019793;749.73;;;;700
2000;0;0.565078169;900000;77.3397;0.91186;0.85989;0.9992;3.6632;0.069606;0.2998322;10;11.338;678.58;0.021113;952.59;;;;900
2000;0;0.690651096;1100000;73.5552;0.93952;0.90891;0.9994;4.0211;0.080911;0.3152588;10;12.675;695.57;0.022358;1167.52;;;;1100
2000;0;0.816224022;1300000;71.0182;0.96481;0.946;0.99957;4.3747;0.092324;0.326521;10;14.002;710.08;0.02345;1400.69;;;;1300
2000;0;0.941796949;1500000;69.563;0.98526;0.98361;0.99971;4.6958;0.10434;0.3333513;10;15.278;725.54;0.02469;1645.53;;;;1500
2000;0;1.067369875;1700000;68.801;1.0053;1.0144;0.99984;4.9914;0.11696;0.3370437;10;16.517;741.68;0.026037;1902.35;;;;1700
2000;0.2;0.061740741;100020;217.25;0.69106;0.36363;0.99701;1.4932;0.02173;0.1067385;10;4.1067;528.07;0.016169;55.36;;;;100.02
2000;0.2;0.185197531;300020;117.876;0.80054;0.56469;0.9981;2.2931;0.035365;0.196723;10;6.5915;601.16;0.017136;205.42;;;;300.02
2000;0.2;0.308648148;500010;93.5412;0.84345;0.6944;0.99861;2.851;0.046771;0.2479008;10;8.4121;633.89;0.018228;362.73;;;;500.01
2000;0.2;0.432098765;700000;82.9674;0.88196;0.78966;0.99895;3.2865;0.058077;0.2794946;10;9.9478;659.59;0.019634;528.48;;;;700
2000;0.2;0.555555556;900000;76.9682;0.91001;0.85148;0.9992;3.6718;0.069271;0.3012793;10;11.351;679.53;0.020962;705.28;;;;900
2000;0.2;0.679012346;1100000;73.2324;0.93703;0.90169;0.9994;4.0296;0.080556;0.3166486;10;12.688;696.59;0.022212;896.08;;;;1100
2000;0.2;0.802469136;1300000;70.7267;0.96206;0.9383;0.99957;4.3833;0.091945;0.3278669;10;14.016;711.17;0.023307;1105.47;;;;1300
2000;0.2;0.925925926;1500000;69.1803;0.98308;0.97771;0.99971;4.7153;0.10377;0.3351955;10;15.309;725.66;0.024453;1330.25;;;;1500
2000;0.2;1.049382716;1700000;68.4421;1.003;1.0082;0.99984;5.0121;0.11635;0.3388109;10;16.551;741.76;0.025794;1567.64;;;;1700
2000;0.4;0.176274971;300020;115.8102;0.79537;0.53743;0.9981;2.309;0.034745;0.2002322;10;6.6123;604.35;0.01672;49.43;;;;300.02
2000;0.4;0.293777908;500010;91.934;0.83747;0.66564;0.99861;2.8725;0.045967;0.2522346;10;8.4413;636.47;0.017779;169.17;;;;500.01
2000;0.4;0.411280846;700000;81.6129;0.87437;0.75609;0.99895;3.3125;0.057129;0.2841332;10;9.9841;661.78;0.019161;305.79;;;;700
2000;0.4;0.528789659;900000;75.8219;0.90474;0.82618;0.9992;3.6992;0.06824;0.3058341;10;11.392;682.26;0.020497;457.02;;;;900
2000;0.4;0.646298472;1100000;72.2029;0.92964;0.87743;0.9994;4.0586;0.079423;0.3211634;10;12.733;699.25;0.021744;623.94;;;;1100
2000;0.4;0.763807286;1300000;69.9011;0.955;0.92169;0.99957;4.4056;0.090871;0.3317392;10;14.053;714.86;0.022918;809.63;;;;1300
2000;0.4;0.881316099;1500000;68.2695;0.97782;0.95431;0.99971;4.752;0.1024;0.3396677;10;15.37;728.15;0.023944;1013.31;;;;1500
2000;0.4;0.998824912;1700000;67.3503;0.99625;0.99072;0.99984;5.0758;0.1145;0.3443032;10;16.656;741.99;0.025063;1233.86;;;;1700
2000;0.4;1.116333725;1900000;67.0363;1.015;1.0191;0.99995;5.3701;0.12737;0.345916;10;17.904;757.25;0.026353;1469.84;;;;1900
2000;0.6;0.387403841;700000;79.289;0.86312;0.70487;0.99895;3.358;0.055502;0.2924608;10;10.046;665.4;0.018365;77.87;;;;700
2000;0.6;0.498090652;900000;73.8626;0.89501;0.77618;0.9992;3.7472;0.066476;0.3139469;10;11.463;686.23;0.019713;203.83;;;;900
2000;0.6;0.608777464;1100000;70.4982;0.9208;0.83547;0.9994;4.1071;0.077548;0.3289295;10;12.809;703.89;0.02098;347.24;;;;1100
2000;0.6;0.719464276;1300000;68.332;0.94295;0.88204;0.99957;4.457;0.088832;0.3393567;10;14.135;719.4;0.022146;509.97;;;;1300
2000;0.6;0.830151087;1500000;66.9278;0.96568;0.92286;0.99971;4.7958;0.10039;0.3464771;10;15.443;733.84;0.02326;691.17;;;;1500
2000;0.6;0.940837899;1700000;65.9686;0.98686;0.95546;0.99984;5.1353;0.11215;0.3515148;10;16.757;746.65;0.024265;890.94;;;;1700
2000;0.6;1.051524711;1900000;65.4305;1.0055;0.98654;0.99995;5.4672;0.12432;0.3544054;10;18.068;759;0.025266;1109.6;;;;1900
3000;0;0.06728557;100020;207.46;0.69748;0.3794;0.99701;1.3694;0.02075;0.1117755;10;3.7965;526.06;0.016837;150.55;;;;100.02
3000;0;0.201829802;300020;112.1341;0.79793;0.59868;0.9981;2.1467;0.033642;0.2067964;10;6.1772;595.68;0.017413;354.45;;;;300.02
3000;0;0.336367306;500010;89.998;0.84641;0.7313;0.99861;2.6679;0.044999;0.2576606;10;7.9048;629.79;0.018742;549.39;;;;500.01
3000;0;0.47090481;700000;80.259;0.88525;0.82113;0.99895;3.0886;0.056181;0.2889262;10;9.3906;655.37;0.020212;748.89;;;;700
3000;0;0.605449041;900000;74.8434;0.91639;0.8816;0.9992;3.4655;0.067359;0.3098328;10;10.766;675.57;0.021598;959.92;;;;900
3000;0;0.739993273;1100000;71.4925;0.94576;0.9257;0.9994;3.8278;0.078642;0.3243546;10;12.108;692.5;0.022827;1189.19;;;;1100
3000;0;0.874537504;1300000;69.554;0.97099;0.96991;0.99957;4.1653;0.09042;0.3333948;10;13.411;709.25;0.024121;1434.99;;;;1300
3000;0;1.009081736;1500000;68.6422;0.99375;1.0047;0.99971;4.4676;0.10296;0.3378232;10;14.663;727.42;0.02561;1693.57;;;;1500
3000;0.2;0.066207718;100020;205.5781;0.69207;0.37447;0.99701;1.3768;0.020562;0.1127986;10;3.8054;526.5;0.016594;58.88;;;;100.02
3000;0.2;0.198596677;300020;111.5664;0.79635;0.58845;0.9981;2.1502;0.033472;0.2078487;10;6.1814;596.83;0.017297;210.81;;;;300.02
3000;0.2;0.330979016;500010;89.5015;0.84419;0.71869;0.99861;2.6749;0.044751;0.2590899;10;7.9144;630.53;0.01859;371.19;;;;500.01
3000;0.2;0.463361356;700000;79.8586;0.8836;0.81245;0.99895;3.0963;0.055901;0.2903751;10;9.4021;656.27;0.020061;542.74;;;;700
3000;0.2;0.595750314;900000;74.5007;0.91392;0.87353;0.9992;3.474;0.067051;0.3112579;10;10.78;676.44;0.021446;728.89;;;;900
3000;0.2;0.728139273;1100000;71.215;0.94343;0.91969;0.9994;3.834;0.078337;0.3256184;10;12.118;693.71;0.022703;933.5;;;;1100
3000;0.2;0.860528232;1300000;69.1925;0.96907;0.96351;0.99957;4.1811;0.08995;0.3351367;10;13.436;709.55;0.023906;1158.27;;;;1300
3000;0.2;0.992917191;1500000;68.293;0.99149;0.99854;0.99971;4.486;0.10244;0.3395504;10;14.693;727.47;0.025374;1397.53;;;;1500
3000;0.2;1.125306149;1700000;67.8826;1.013;1.0342;0.99984;4.7824;0.1154;0.3416037;10;15.944;744.7;0.026813;1655.56;;;;1700
3000;0.4;0.1893229;300020;109.8833;0.79221;0.55924;0.9981;2.161;0.032967;0.2110324;10;6.1959;600.41;0.01695;66.48;;;;300.02
3000;0.4;0.315523443;500010;87.9846;0.83771;0.68929;0.99861;2.6962;0.043993;0.2635567;10;7.9432;632.82;0.018129;191.74;;;;500.01
3000;0.4;0.441723986;700000;78.6374;0.8778;0.78476;0.99895;3.1197;0.055046;0.2948843;10;9.4361;658.72;0.019605;335.59;;;;700
3000;0.4;0.567930839;900000;73.477;0.90838;0.84925;0.9992;3.4977;0.066129;0.3155943;10;10.817;679.29;0.021007;496.91;;;;900
3000;0.4;0.694137692;1100000;70.3564;0.93645;0.90173;0.9994;3.8554;0.077392;0.3295924;10;12.153;697.08;0.022304;677.78;;;;1100
3000;0.4;0.820344545;1300000;68.332;0.96269;0.94021;0.99957;4.2098;0.088832;0.3393569;10;13.484;712.33;0.023446;880.27;;;;1300
3000;0.4;0.946551398;1500000;67.2177;0.98487;0.98123;0.99971;4.5427;0.10083;0.3449825;10;14.786;727.7;0.024662;1102.33;;;;1500
3000;0.4;1.072758251;1700000;66.8644;1.0059;1.0133;0.99984;4.8429;0.11367;0.3468053;10;16.046;744.7;0.026079;1342.17;;;;1700
3000;0.6;0.294626127;500010;85.6327;0.82857;0.6395;0.99861;2.7263;0.042817;0.2707952;10;7.9838;637.42;0.01745;8.69;;;;500.01
3000;0.6;0.412468328;700000;76.5612;0.86627;0.72725;0.99895;3.1603;0.053593;0.302881;10;9.4931;662.28;0.018842;124.22;;;;700
3000;0.6;0.530316422;900000;71.7008;0.90039;0.80697;0.9992;3.5412;0.064531;0.3234125;10;10.883;683.65;0.020247;260.99;;;;900
3000;0.6;0.648164516;1100000;68.7804;0.9258;0.86191;0.9994;3.9001;0.075658;0.3371443;10;12.223;701.6;0.021554;418.52;;;;1100
3000;0.6;0.76601261;1300000;66.9982;0.95094;0.90896;0.99957;4.249;0.087098;0.3461127;10;13.549;717.85;0.022776;598.21;;;;1300
3000;0.6;0.883860704;1500000;65.8541;0.97501;0.94622;0.99971;4.5958;0.098781;0.3521258;10;14.876;732.27;0.023882;799.11;;;;1500
3000;0.6;1.001708797;1700000;65.256;0.99618;0.98206;0.99984;4.934;0.11094;0.3553535;10;16.2;746.04;0.024982;1021.72;;;;1700
4000;0;0.072425778;100020;196.3171;0.69582;0.39111;0.99701;1.2593;0.019636;0.1181198;10;3.5114;524.48;0.017325;145.24;;;;100.02
4000;0;0.217248371;300020;106.2609;0.79431;0.62249;0.9981;2.0067;0.03188;0.2182263;10;5.7799;591.23;0.017655;348.18;;;;300.02
4000;0;0.362063722;500010;86.185;0.8475;0.75998;0.99861;2.5048;0.043093;0.2690601;10;7.4433;626.56;0.019118;545.99;;;;500.01
4000;0;0.506879073;700000;77.4145;0.88785;0.84251;0.99895;2.9112;0.05419;0.2995423;10;8.8846;652.23;0.020685;751.34;;;;700
4000;0;0.651701665;900000;72.566;0.92208;0.90032;0.9992;3.285;0.065309;0.3195566;10;10.245;672.6;0.022093;973.15;;;;900
4000;0;0.796524258;1100000;69.7833;0.95324;0.95115;0.9994;3.6462;0.076762;0.332299;10;11.587;690.5;0.023395;1218.5;;;;1100
4000;0;0.94134685;1300000;68.594;0.97932;0.99094;0.99957;3.9566;0.089172;0.3380605;10;12.853;711.06;0.025045;1476.77;;;;1300
4000;0;1.086169442;1500000;68.0803;1.0041;1.0332;0.99971;4.2579;0.10212;0.3406112;10;14.116;730.59;0.026649;1756.74;;;;1500
4000;0.2;0.071259618;100020;194.7077;0.69068;0.3858;0.99701;1.2653;0.019475;0.1190961;10;3.5185;524.92;0.017101;61.93;;;;100.02
4000;0.2;0.213743232;300010;105.7827;0.79292;0.6119;0.9981;2.0097;0.031735;0.219213;10;5.7845;592.44;0.017546;215.61;;;;300.01
4000;0.2;0.35623397;500010;85.7476;0.84516;0.74872;0.99861;2.5107;0.042874;0.2704325;10;7.4515;627.33;0.018975;380.67;;;;500.01
4000;0.2;0.498717583;700000;77.0526;0.88613;0.83424;0.99895;2.9179;0.053937;0.3009495;10;8.8948;653.14;0.02054;559.32;;;;700
4000;0.2;0.641208321;900000;72.2816;0.91988;0.89495;0.9992;3.2908;0.065053;0.3208139;10;10.255;673.76;0.021967;756.48;;;;900
4000;0.2;0.78369906;1100000;69.4921;0.95139;0.94319;0.9994;3.6549;0.076441;0.3336916;10;11.601;691.38;0.023241;978.44;;;;1100
4000;0.2;0.926189798;1300000;68.2464;0.97715;0.98487;0.99957;3.9729;0.08872;0.3397826;10;12.88;711.14;0.024815;1217.68;;;;1300
4000;0.2;1.068680536;1500000;67.7376;1.0016;1.0252;0.99971;4.2757;0.10161;0.3423345;10;14.143;730.53;0.026407;1477.79;;;;1500
4000;0.4;0.203914905;300020;104.2589;0.78881;0.58165;0.9981;2.0194;0.031279;0.2224168;10;5.7971;595.83;0.017211;82.34;;;;300.02
4000;0.4;0.339842316;500010;84.382;0.8387;0.71337;0.99861;2.5296;0.042191;0.2748091;10;7.477;629.55;0.018533;214.34;;;;500.01
4000;0.4;0.475769727;700000;75.9465;0.88123;0.80972;0.99895;2.9394;0.053163;0.3053324;10;8.9275;655.76;0.020096;366.69;;;;700
4000;0.4;0.611703935;900000;71.3548;0.91295;0.87313;0.9992;3.3125;0.064219;0.3249809;10;10.289;676.6;0.021542;539.73;;;;900
4000;0.4;0.747638143;1100000;68.702;0.94384;0.92146;0.9994;3.6748;0.075572;0.3375292;10;11.635;694.66;0.022851;737.92;;;;1100
4000;0.4;0.883572351;1300000;67.1618;0.97065;0.96806;0.99957;4.0235;0.08731;0.3452694;10;12.963;711.39;0.024113;959.29;;;;1300
4000;0.4;1.019506559;1500000;66.7311;0.99461;1.0042;0.99971;4.33;0.1001;0.347498;10;14.235;730.49;0.025687;1201.09;;;;1500
4000;0.6;0.315423921;500010;82.1557;0.82905;0.66658;0.99861;2.56;0.041078;0.2822559;10;7.5186;633.64;0.017828;44.71;;;;500.01
4000;0.6;0.441584658;700000;74.0609;0.87029;0.76089;0.99895;2.9761;0.051843;0.3131065;10;8.9804;659.51;0.019355;170.34;;;;700
4000;0.6;0.567751703;900000;69.7575;0.90423;0.83434;0.9992;3.3513;0.062782;0.3324219;10;10.352;681.14;0.020813;319.76;;;;900
4000;0.6;0.693918748;1100000;67.3237;0.93232;0.88894;0.9994;3.7115;0.074056;0.3444393;10;11.695;699.75;0.02217;494.52;;;;1100
4000;0.6;0.820085794;1300000;65.8779;0.96015;0.93311;0.99957;4.0649;0.085641;0.3519985;10;13.033;716.33;0.023409;693.88;;;;1300
4000;0.6;0.946252839;1500000;65.1312;0.98484;0.97395;0.99971;4.413;0.097697;0.3560342;10;14.374;731.62;0.024598;918.34;;;;1500
4000;0.6;1.072419884;1700000;65.0986;1.006;1.0094;0.99984;4.7256;0.11067;0.3562126;10;15.67;748.79;0.026021;1163.13;;;;1700
5000;0;0.078232303;100020;185.6634;0.69175;0.40288;0.99701;1.1536;0.01857;0.1248977;10;3.2371;522.33;0.017886;139.72;;;;100.02
5000;0;0.234657802;300010;101.0475;0.79207;0.6474;0.9981;1.8724;0.030315;0.2294855;10;5.4069;587.64;0.017992;342.91;;;;300.01
5000;0;0.391083301;500000;82.6994;0.84988;0.78363;0.99861;2.3477;0.04135;0.2804001;10;7.0024;623.26;0.019575;543.42;;;;500
5000;0;0.547516621;700000;74.8456;0.8915;0.86476;0.99895;2.7463;0.052392;0.3098237;10;8.4165;649.24;0.021202;757.63;;;;700
5000;0;0.703949941;900000;70.6204;0.92901;0.92196;0.9992;3.1232;0.063558;0.3283603;10;9.7811;670.05;0.022617;995.28;;;;900
5000;0;0.860383262;1100000;68.694;0.9611;0.97168;0.9994;3.4556;0.075563;0.3375684;10;11.08;692.03;0.024302;1252.06;;;;1100
5000;0;1.016816582;1300000;67.9793;0.98955;1.0188;0.99957;3.7653;0.088373;0.3411177;10;12.354;714.18;0.026089;1531.53;;;;1300
5000;0.2;0.077003618;100020;184.2995;0.687;0.39726;0.99701;1.1586;0.018434;0.125822;10;3.243;522.83;0.017679;64.34;;;;100.02
5000;0.2;0.23098006;300020;100.5387;0.7903;0.63668;0.9981;1.8759;0.030163;0.2306468;10;5.4114;588.62;0.017868;220.63;;;;300.02
5000;0.2;0.384948803;500010;82.2944;0.84738;0.77469;0.99861;2.3536;0.041148;0.2817802;10;7.011;624;0.019429;390.44;;;;500.01
5000;0.2;0.538917546;700000;74.5229;0.88966;0.85668;0.99895;2.7519;0.052166;0.3111651;10;8.4252;650.19;0.021067;578.64;;;;700
5000;0.2;0.692893987;900000;70.346;0.9265;0.91421;0.9992;3.129;0.063311;0.3296413;10;9.7904;671.06;0.022487;791.81;;;;900
5000;0.2;0.846870429;1100000;68.337;0.95897;0.96587;0.9994;3.47;0.075171;0.3393322;10;11.103;692.11;0.024074;1028.37;;;;1100
5000;0.2;1.00084687;1300000;67.6609;0.9872;1.0114;0.99957;3.7811;0.087959;0.3427229;10;12.383;714.2;0.025853;1288.76;;;;1300
5000;0.4;0.220440852;300020;99.0904;0.78575;0.60588;0.9981;1.8861;0.029729;0.2340181;10;5.4249;591.7;0.017514;97.76;;;;300.02
5000;0.4;0.367384276;500010;81.0735;0.84053;0.7443;0.99861;2.3711;0.040537;0.2860237;10;7.0358;626.22;0.018997;236.73;;;;500.01
5000;0.4;0.5143277;700000;73.5369;0.88446;0.83309;0.99895;2.7707;0.051476;0.3153374;10;8.4547;652.88;0.020644;399.44;;;;700
5000;0.4;0.661278472;900000;69.57;0.91991;0.89645;0.9992;3.1448;0.062613;0.3333181;10;9.8176;674.46;0.022124;588.36;;;;900
5000;0.4;0.808229243;1100000;67.3228;0.95297;0.9478;0.9994;3.5097;0.074055;0.3444437;10;11.168;692.87;0.023448;804.89;;;;1100
5000;0.4;0.955180015;1300000;66.6616;0.98035;0.99094;0.99957;3.8293;0.08666;0.3478602;10;12.463;714.14;0.025148;1047.09;;;;1300
5000;0.4;1.102130786;1500000;66.5663;1.0063;1.0345;0.99971;4.1357;0.099849;0.3483587;10;13.746;734.59;0.026831;1311.41;;;;1500
5000;0.6;0.341630227;500010;79.035;0.83087;0.69092;0.99861;2.3993;0.039518;0.2934006;10;7.075;630.05;0.018299;79.94;;;;500.01
5000;0.6;0.478272752;700000;71.8253;0.87552;0.79192;0.99895;2.8045;0.050278;0.3228517;10;8.5059;656.96;0.019919;217.15;;;;700
5000;0.6;0.61492211;900000;68.1403;0.9097;0.86054;0.9992;3.1787;0.061326;0.3403116;10;9.8725;679.14;0.021437;382.6;;;;900
5000;0.6;0.751571468;1100000;66.103;0.94121;0.91486;0.9994;3.5401;0.072713;0.3508;10;11.22;698.34;0.022822;575.89;;;;1100
5000;0.6;0.888220825;1300000;65.0815;0.97083;0.96093;0.99957;3.9016;0.084606;0.3563063;10;12.584;715.31;0.024096;799.83;;;;1300
5000;0.6;1.024870183;1500000;65.0156;0.99508;1.0012;0.99971;4.2212;0.097523;0.3566672;10;13.894;734.7;0.025671;1047.64;;;;1500
6000;0;0.084848999;100020;175.5824;0.68564;0.41691;0.99701;1.0567;0.017562;0.1320686;10;2.9845;520.27;0.018467;134.79;;;;100.02
6000;0;0.254496098;300000;96.2902;0.79052;0.66786;0.9981;1.7431;0.028887;0.2408234;10;5.0528;584.22;0.018414;338.1;;;;300
6000;0;0.424160163;500000;79.5885;0.85298;0.80603;0.99861;2.2009;0.039794;0.2913603;10;6.5949;620.54;0.020097;543.58;;;;500
6000;0;0.593824228;700000;72.5781;0.89701;0.88291;0.99895;2.5955;0.050805;0.3195033;10;7.9936;646.56;0.021749;769.61;;;;700
6000;0;0.763488293;900000;69.1425;0.93782;0.94555;0.9992;2.9633;0.062228;0.3353789;10;9.3437;669.52;0.02334;1022.51;;;;900
6000;0;0.933152358;1100000;68.0196;0.97101;0.99831;0.9994;3.2822;0.074822;0.3409153;10;10.633;695.04;0.025338;1298.47;;;;1100
6000;0;1.102816423;1300000;67.7694;1.0022;1.0568;0.99957;3.5886;0.0881;0.3421741;10;11.919;719.12;0.027278;1600.9;;;;1300
6000;0.2;0.083524008;100020;174.4398;0.6813;0.41095;0.99701;1.0607;0.017448;0.1329337;10;2.9894;520.83;0.018277;66.61;;;;100.02
6000;0.2;0.250521921;300000;95.8121;0.7886;0.65956;0.9981;1.747;0.028744;0.2420252;10;5.0579;585.09;0.018281;225.74;;;;300
6000;0.2;0.417536534;500000;79.2211;0.85101;0.7983;0.99861;2.2059;0.039611;0.2927114;10;6.6023;621.35;0.019957;401.89;;;;500
6000;0.2;0.584551148;700000;72.2944;0.89476;0.87767;0.99895;2.6005;0.050606;0.320757;10;8.0015;647.58;0.021623;602.6;;;;700
6000;0.2;0.751565762;900000;68.778;0.93578;0.94012;0.9992;2.976;0.0619;0.3371564;10;9.3641;669.59;0.023117;833.05;;;;900
6000;0.2;0.918580376;1100000;67.6868;0.96869;0.99118;0.9994;3.296;0.074455;0.3425917;10;10.655;694.99;0.025108;1088.93;;;;1100
6000;0.2;1.08559499;1300000;67.4084;0.99932;1.0469;0.99957;3.6062;0.087631;0.3440068;10;11.944;718.65;0.02701;1371.71;;;;1300
6000;0.4;0.239348971;300000;94.4038;0.78345;0.63103;0.9981;1.7581;0.028321;0.2456355;10;5.0724;587.73;0.017899;112.71;;;;300
6000;0.4;0.398914951;500000;78.0864;0.8436;0.77287;0.99861;2.2229;0.039043;0.2969651;10;6.6271;623.47;0.019519;259.79;;;;500
6000;0.4;0.558480932;700000;71.381;0.8888;0.85753;0.99895;2.6163;0.049967;0.3248615;10;8.0237;650.37;0.021224;434.85;;;;700
6000;0.4;0.718046912;900000;67.9964;0.92767;0.91835;0.9992;2.995;0.061197;0.3410319;10;9.3959;672.3;0.022707;642.49;;;;900
6000;0.4;0.877612893;1100000;66.6796;0.96208;0.97202;0.9994;3.3378;0.073348;0.3477666;10;10.725;694.98;0.024421;880.67;;;;1100
6000;0.4;1.037178873;1300000;66.4759;0.99195;1.0211;0.99957;3.652;0.086419;0.3488321;10;12.022;718.28;0.026299;1145.2;;;;1300
6000;0.6;0.371064935;500010;76.1965;0.83311;0.72024;0.99861;2.2502;0.038099;0.3043308;10;6.6656;626.99;0.018813;114.89;;;;500.01
6000;0.6;0.519480519;700000;69.8671;0.88067;0.81971;0.99895;2.6471;0.048907;0.3319007;10;8.0735;654.69;0.020529;265.81;;;;700
6000;0.6;0.667903525;900000;66.7471;0.91683;0.88892;0.9992;3.0218;0.060072;0.3474149;10;9.4409;677.57;0.02209;449.36;;;;900
6000;0.6;0.816326531;1100000;65.2112;0.95148;0.94083;0.9994;3.3928;0.071732;0.3555975;10;10.817;697.14;0.023493;667.54;;;;1100
6000;0.6;0.964749536;1300000;64.9375;0.98103;0.98853;0.99957;3.7278;0.084419;0.3570962;10;12.151;718.35;0.025164;915.18;;;;1300
6000;0.6;1.113172542;1500000;65.3746;1.0083;1.0333;0.99971;4.0438;0.098062;0.3547087;10;13.477;739.99;0.026947;1197.75;;;;1500
7000;0;0.092465563;100020;166.5652;0.67756;0.43113;0.99701;0.96291;0.01666;0.1392183;10;2.7437;518.65;0.019224;129.86;;;;100.02
7000;0;0.277341222;300000;91.8588;0.78925;0.69869;0.9981;1.6227;0.027558;0.2524409;10;4.7231;581.04;0.01887;334.42;;;;300
7000;0;0.46223537;500000;76.8413;0.85562;0.828;0.99861;2.063;0.038421;0.3017769;10;6.2175;617.77;0.020693;546.66;;;;500
7000;0;0.647129518;700000;70.6547;0.90434;0.90628;0.99895;2.4588;0.049458;0.3282009;10;7.6139;644.59;0.02235;788.25;;;;700
7000;0;0.832023666;900000;68.3078;0.94681;0.96958;0.9992;2.8054;0.061477;0.3394768;10;8.942;672.05;0.024348;1058.28;;;;900
7000;0;1.016917815;1100000;67.7302;0.98313;1.0345;0.9994;3.1219;0.074503;0.342372;10;10.239;699.7;0.026516;1356.98;;;;1100
7000;0.2;0.091018291;100020;165.6283;0.67358;0.4247;0.99701;0.96581;0.016566;0.1400058;10;2.747;519.25;0.019059;68.5;;;;100.02
7000;0.2;0.273000273;300000;91.4583;0.78744;0.68552;0.9981;1.6256;0.027438;0.2535465;10;4.7268;581.84;0.018754;231.13;;;;300
7000;0.2;0.455000455;500000;76.5091;0.85402;0.82055;0.99861;2.0677;0.038255;0.3030871;10;6.2246;618.61;0.020556;415.59;;;;500
7000;0.2;0.637000637;700000;70.3942;0.90189;0.89863;0.99895;2.4635;0.049276;0.3294156;10;7.6212;645.51;0.022225;632.11;;;;700
7000;0.2;0.819000819;900000;67.9622;0.94456;0.96295;0.9992;2.8178;0.061166;0.3412033;10;8.9617;671.96;0.024119;881.42;;;;900
7000;0.2;1.001001001;1100000;67.4062;0.98049;1.0256;0.9994;3.1363;0.074147;0.3440179;10;10.263;699.39;0.026268;1160.79;;;;1100
7000;0.4;0.086996608;100020;162.7103;0.66105;0.40673;0.99701;0.97511;0.016275;0.1425167;10;2.7575;520.9;0.018545;6.42;;;;100.02
7000;0.4;0.260937636;300000;90.1913;0.78216;0.65561;0.9981;1.6358;0.027058;0.2571083;10;4.74;584.31;0.018379;127.37;;;;300
7000;0.4;0.43489606;500000;75.4915;0.84856;0.79753;0.99861;2.0826;0.037746;0.3071728;10;6.2465;621;0.020138;284.14;;;;500
7000;0.4;0.608854484;700000;69.5795;0.8949;0.87995;0.99895;2.478;0.048706;0.3332726;10;7.642;648.29;0.021845;475.55;;;;700
7000;0.4;0.782812908;900000;66.9201;0.93836;0.94572;0.9992;2.8532;0.060228;0.3465167;10;9.0149;672.05;0.023462;704.39;;;;900
7000;0.4;0.956771332;1100000;66.4302;0.97331;1.001;0.9994;3.1768;0.073073;0.3490722;10;10.325;698.95;0.025568;964.89;;;;1100
7000;0.4;1.130729756;1300000;66.7969;1.0065;1.0632;0.99957;3.4912;0.086836;0.3471557;10;11.65;724.61;0.027637;1264.72;;;;1300
7000;0.6;0.243139639;300010;88.132;0.77506;0.60729;0.9981;1.6508;0.02644;0.2631158;10;4.759;588.88;0.017797;21.87;;;;300.01
7000;0.6;0.405219224;500000;73.7254;0.83686;0.75393;0.99861;2.1087;0.036863;0.3145309;10;6.2826;624.33;0.019426;150.17;;;;500
7000;0.6;0.567306913;700000;68.2162;0.8858;0.8469;0.99895;2.504;0.047751;0.3399332;10;7.684;652.83;0.021192;317.64;;;;700
7000;0.6;0.729394602;900000;65.6546;0.92595;0.91149;0.9992;2.8854;0.059089;0.3531957;10;9.0686;676.12;0.022758;523.5;;;;900
7000;0.6;0.891482292;1100000;64.8913;0.96279;0.97008;0.9994;3.2429;0.07138;0.3573506;10;10.438;699.04;0.024461;767.21;;;;1100
7000;0.6;1.053569981;1300000;65.2963;0.99433;1.0209;0.99957;3.5666;0.084885;0.3551342;10;11.776;723.72;0.02645;1049.18;;;;1300
8000;0;0.101780808;100020;158.1691;0.66839;0.44542;0.99701;0.87394;0.01582;0.1466085;10;2.5157;517.07;0.020114;124.97;;;;100.02
8000;0;0.305281368;300000;87.8865;0.78926;0.72856;0.9981;1.5076;0.026366;0.263851;10;4.4121;578.15;0.019432;331.6;;;;300
8000;0;0.508802279;500000;74.3512;0.85921;0.84901;0.99861;1.9371;0.037176;0.3118839;10;5.8725;615.35;0.021324;553.22;;;;500
8000;0;0.712323191;700000;69.1564;0.91521;0.9299;0.99895;2.3284;0.048409;0.3353116;10;7.2634;644.22;0.023102;812.26;;;;700
